year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.014968956528592106,0.004832438712107395,0.11968339479940221,-0.0657088827139603
1921,-1.6335809392762046,-0.014120475875108889,0.048736530200716555,-0.22442041081507264,-0.10595252289715609
1922,-1.8384978935652554,-0.03602057448617686,0.07639096133654692,0.0221403538095543,-0.057852835863176244
1923,-2.0985331911771135,-0.015401673415577952,0.04460905868015739,0.21123960571912748,0.046529415261002585
1924,-2.088432185204824,0.00033802492925008934,0.02051446122964303,0.004119347072351648,0.049760403183355166
1925,-2.2713646527787117,-0.004428202067981852,0.02508481579960746,0.19348684150492915,0.00192863784531664
1926,-2.4284214964784474,-7.456310694753387e-05,0.01578320288464878,0.1938316828056957,0.03579088170565152
1927,-2.579150399694241,-0.014653280890349202,0.03319620395239105,0.07156043545185017,-0.023675652534146566
1928,-2.934182804569831,-0.022558887062936687,0.04134794495677187,0.27429081661880694,-0.01667466004787012
1929,-3.2989135954526065,-0.03024067903471328,0.049994080271853356,0.3422672064538087,-0.030469046072390885
1930,-3.1050674729258394,-0.01230114033598139,0.025512326132067744,-0.14969903058772954,0.023171230243183558
1931,-2.815736733377592,-0.016883259975428565,0.0367915906789361,-0.2970560791998768,-0.06875545189824551
1932,-2.2313475385736523,-0.027604998694626303,0.058144206859451604,-0.6205956713143197,-0.10361036280504908
1933,-2.166541537565079,-0.017546690827696214,0.04371198248749594,-0.13040832703695046,0.006290905997556211
1934,-2.56687978746908,0.014021135477762741,-0.005789159099856583,0.42380598172104117,0.12438406437312446
1935,-2.4419911431950623,0.017007971052349195,-0.011253323943276947,-0.09001298276830394,0.035422862953564505
1936,-2.8383389998802047,0.01804310932251651,-0.016836498639662148,0.43959232346078136,0.0567837163136659
1937,-3.0735606043631565,0.011895054829924527,-0.00971172824719689,0.2825691912723312,0.009305497377777392
1938,-2.6035383562260628,0.017496106550935336,-0.015064263766582504,-0.40629905244008735,0.009682657712535663
1939,-2.7472474787834007,0.003018484790879139,0.003639916825013417,0.13968898771934105,-0.020083939641930487
1940,-2.7959682989448296,0.00956568016066928,-0.007300737158120591,0.03132597572619654,0.04127053280743024
1941,-2.6321879513661073,0.011246761401330345,-0.010363304419649241,-0.09392701796072803,0.021859254429166523
1942,-2.3127023833670393,0.03835637901510047,-0.04336977796443498,-0.10801701554803904,0.06408468642858654
1943,-2.3175263366576364,0.035713992600534074,-0.03959234941788579,0.17454710862230233,0.027880816949929756
1944,-2.402648753810159,0.019658952183662447,-0.01703438240889127,0.20650718583253666,-0.023961344446916104
1945,-2.481606496919498,0.01671111003832623,-0.01424001540817395,0.17021255276010616,0.02102225192326281
1946,-2.7487546320888896,0.014146136532074877,-0.013944594758884276,0.3207058313976317,0.03688667650146973
1947,-2.4396735809364274,0.053025169199768435,-0.06754998240280023,-0.12334466810048499,0.1465498576104914
1948,-2.343663949625155,0.029850864603491758,-0.03236359019581071,0.025472642305530036,-0.06330881399119771
1949,-2.327110448479578,0.012653272454581574,-0.008656086831278983,0.09329853784677661,-0.029480321348426125
1950,-2.374508773438054,0.0008773207675159909,0.008370698909247958,0.16218636739604553,-0.03367159163214128
1951,-2.476182020608157,0.01663843562185857,-0.014287985434121922,0.27959134237478034,0.06016720173599344
1952,-2.5278910844022335,0.015042334662448314,-0.011896001937892756,0.16714117652373406,0.009559050399906985
1953,-2.5657777410259706,0.0005111184635694377,0.009667610127166767,0.10934394871475514,-0.04726339343111663
1954,-2.485127504975017,0.005076526335656768,0.0020565240556011423,0.00536830954954421,0.026571074038134235
1955,-2.7720123726178567,0.00012056550449879647,0.007951308299700444,0.36243494115127484,-0.0030782274578098935
1956,-2.906495807548065,-0.006734394937963236,0.017258603202984946,0.2359634454177444,-0.021082012844370106
1957,-2.8164728284191156,-0.0013796272902265039,0.01356513894971837,0.03562904301764726,-0.020924929699637024
1958,-2.6238299472877906,0.007498102819055065,0.0011006947568202655,-0.09587405158950779,0.029007783709484224
1959,-2.889278902224295,-0.0012455142796682639,0.017054502555032974,0.3093376027803918,-0.054678106618767604
1960,-2.908990950698765,-0.0019453000214441525,0.022362588566918456,0.038750741579881655,-0.03960000649127261
1961,-2.916170370376293,0.0028956442048749427,0.01055122863674757,0.02006249779428681,0.05477896967353596
1962,-3.0539036014461907,-0.0020846167016264072,0.017855158333728947,0.14714121188703141,-0.016669315154798112
1963,-2.9579905142583103,-0.0019023955404857944,0.016372295231609456,-0.05870412897846332,0.0087425531819969
1964,-3.0739525306642927,-0.004402219172971084,0.02086494502318951,0.1591033929391133,-0.018597686770547177
1965,-3.147136402858789,-0.009244537392281645,0.026996549065538743,0.11011434311186985,-0.015098569847345013
1966,-3.1804876739970838,-0.012052317692625207,0.032689068829857,0.06694969264830053,-0.03302702102804444
1967,-3.0171141495226452,-0.008119088882032267,0.027922503621807832,-0.11885435760933155,-0.005277976548791967
1968,-3.06858934455813,-0.009289892197502238,0.035357642421865204,0.09591506661525198,-0.059249881914505406
