year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.035316130265984194,-0.006524094738060621,0.11968339479940221,-0.04951066561703632
1921,-1.6335809392762046,-0.05687533594615475,0.08902727604784712,-0.22442041081507264,-0.02852205663562299
1922,-1.8384978935652554,-0.07687923125705931,0.10275630225882547,0.0221403538095543,0.06234717695244317
1923,-2.0985331911771135,-0.014527507007070277,0.038084161254993254,0.21123960571912748,-0.032791312934038794
1924,-2.088432185204824,-0.006661471698425483,0.027380084810166634,0.004119347072351648,0.03939527458038439
1925,-2.2713646527787117,-0.00792479533978727,0.027368639353561236,0.19348684150492915,0.017559141162951035
1926,-2.4284214964784474,0.0037526530965142045,0.015402724328212037,0.1938316828056957,-0.0024439301478804965
1927,-2.579150399694241,-0.029032965567730905,0.04809988620698234,0.07156043545185017,0.0054333320205354856
1928,-2.934182804569831,-0.020363179279782283,0.03886752207156742,0.27429081661880694,-0.018343986465871195
1929,-3.2989135954526065,-0.02813237847128277,0.048447565052170405,0.3422672064538087,-0.054769211272729726
1930,-3.1050674729258394,-0.03575515609670986,0.050269881457040144,-0.14969903058772954,0.08207638471930684
1931,-2.815736733377592,-0.05101685175985199,0.06256177699817776,-0.2970560791998768,0.020671046221375805
1932,-2.2313475385736523,-0.07296889450525096,0.08983416505326433,-0.6205956713143197,-0.1521034126439164
1933,-2.166541537565079,-0.04569517105993278,0.05944289821868817,-0.13040832703695046,-0.013735570109349254
1934,-2.56687978746908,0.03696410906057629,-0.027480913540291422,0.42380598172104117,0.03533093007100721
1935,-2.4419911431950623,0.022308731523343322,-0.014634668458287294,-0.09001298276830394,0.07133762570992416
1936,-2.8383389998802047,0.03485840243167331,-0.02739174897124062,0.43959232346078136,0.026249514011186727
1937,-3.0735606043631565,0.030478837624011722,-0.02483506622564931,0.2825691912723312,0.06949316161100864
1938,-2.6035383562260628,-0.0016680252273308677,0.008138741607146636,-0.40629905244008735,0.014766882976397933
1939,-2.7472474787834007,0.010495421240472072,-0.0033498017146099367,0.13968898771934105,-0.014491185002211825
1940,-2.7959682989448296,0.00951693815460622,-0.0031241735507826288,0.03132597572619654,0.024799664759204445
1941,-2.6321879513661073,0.012656490029230128,-0.005919573729218662,-0.09392701796072803,0.0029780559270366005
1942,-2.3127023833670393,0.055244385237878925,-0.048342493043103923,-0.10801701554803904,0.009521948028722992
1943,-2.3175263366576364,0.05082823046348857,-0.04211923561773909,0.17454710862230233,0.02090943486936367
1944,-2.402648753810159,0.03265741257150118,-0.023489667316552058,0.20650718583253666,0.04211197268869535
1945,-2.481606496919498,0.02724710364155842,-0.018402528129261308,0.17021255276010616,0.038797637681889485
1946,-2.7487546320888896,0.03051030465067013,-0.022596085789639616,0.3207058313976317,0.04492388001562379
1947,-2.4396735809364274,0.07399779458052919,-0.06759736892578865,-0.12334466810048499,0.059272375570179545
1948,-2.343663949625155,0.048511832641099366,-0.03880962296954707,0.025472642305530036,0.011263898261105895
1949,-2.327110448479578,0.011353889850899869,0.0010906978901828925,0.09329853784677661,-0.003593350679979457
1950,-2.374508773438054,0.0006696852535351301,0.011555376984837324,0.16218636739604553,0.015524874402395703
1951,-2.476182020608157,0.04344943605786897,-0.031006668894483804,0.27959134237478034,-0.003466708321706308
1952,-2.5278910844022335,0.01968805035057117,-0.0065026526614994536,0.16714117652373406,0.029339456069824407
1953,-2.5657777410259706,-0.00029342682746359185,0.014195270305024613,0.10934394871475514,0.006075580369274403
1954,-2.485127504975017,0.001559307704562694,0.010312119182779887,0.00536830954954421,0.038284488386686785
1955,-2.7720123726178567,0.010425021938122862,0.0010510141493960661,0.36243494115127484,0.009071732901212073
1956,-2.906495807548065,0.001890715804512711,0.012059490634683128,0.2359634454177444,-0.03658421474373841
1957,-2.8164728284191156,-0.0010767745240706263,0.01609287180267372,0.03562904301764726,-0.01836121014422513
1958,-2.6238299472877906,0.0013417456587765646,0.010762646280962573,-0.09587405158950779,0.05424562691434453
1959,-2.889278902224295,0.010001509057458212,0.004856064927687075,0.3093376027803918,-0.05096871320394028
1960,-2.908990950698765,-0.005653416593915437,0.020643030254005774,0.038750741579881655,0.007492755233502247
1961,-2.916170370376293,-0.0020686647853732677,0.013587915543328208,0.02006249779428681,0.0602834785466571
1962,-3.0539036014461907,0.0018259306072797195,0.010469102778798593,0.14714121188703141,-0.016808534719717313
1963,-2.9579905142583103,-0.007394713871390917,0.020061703195216156,-0.05870412897846332,-0.005241232209911909
1964,-3.0739525306642927,-0.0005110110591206359,0.014676261025574984,0.1591033929391133,-0.035861666081343994
1965,-3.147136402858789,-0.010241801795047877,0.025067323195687934,0.11011434311186985,-0.01305616830864906
1966,-3.1804876739970838,-0.013512359220429246,0.030396334922094703,0.06694969264830053,-0.049352433514530496
1967,-3.0171141495226452,-0.018682908367534858,0.03617038463600433,-0.11885435760933155,-0.024978869989705554
1968,-3.06858934455813,-0.008207531605938297,0.027124849933027793,0.09591506661525198,-0.045849907481315316
1969,-3.053763798450418,-0.019164210715068332,0.042970374031579404,0.041694047651884295,-0.10109558640494823
1970,-2.8385251756860104,-0.022045646654471413,0.04797069526249775,-0.16536225633684248,-0.059423031253858415
1971,-2.8010421773716354,-0.010784755336281204,0.02914962685884532,-0.020269981152347447,0.1215977179693109
1972,-2.848565297295101,0.0033805079491457963,0.011981876657251327,0.07476470688818582,0.046262496070891605
1973,-2.929193377923576,-0.009050476050660599,0.03308558046893098,0.11957842719583023,-0.16140116847644612
1974,-2.6049627957123613,-0.02985705776403942,0.06255125387939545,-0.24828433711209213,-0.17357321829528785
1975,-2.1884075444458397,-0.005583353579181587,0.029439148315922287,-0.33623735856732917,0.13807256842965174
1976,-2.4145781870300875,0.02362188625295203,-0.0035084687553803076,0.25991609728988896,0.06552181396502896
1977,-2.436937766119304,0.015460363294228738,0.0029806636056694796,0.0578644803289018,0.05539730760874862
1978,-2.223700126480763,0.004462306229909178,0.020934533790704143,-0.13677593456352846,-0.11670008599935824
1979,-2.2254488237734904,-0.0011810001941327114,0.035236996490248265,0.07987753370477599,-0.16006166300463326
1980,-2.180523010593607,0.011525370516098574,0.022420792622221318,0.056885989892471525,0.0009058298039848894
1981,-2.22563974106966,-0.024846609616093314,0.07471464476011926,0.1227350411270944,-0.29099019759231637
1982,-1.9999463887988085,-0.04150716989184311,0.08321330488712812,-0.2310069458986974,0.13022949320998434
1983,-2.1698286256527513,-0.028305587813292753,0.05943074717942527,0.118819248872679,0.15953136706205434
1984,-2.2920226875909178,-0.011640919113123094,0.044899512305052444,0.09734243605617517,-0.06884083050343255
1985,-2.3022851657934242,-0.008989520795321716,0.0345076325912719,-0.029454029352262948,0.13542822741048105
1986,-2.460870719376364,0.0022314193538919037,0.021303743428214617,0.15203096730327553,0.028686510467707954
1987,-2.702850580053065,-0.009202290539919715,0.030369270093230386,0.2016404896739506,0.04722690070101304
1988,-2.6317691699238717,-0.0036175669211532743,0.026223365746517624,-0.07693782422492908,-0.03653985670893957
1989,-2.713904527225895,-0.008855650361607972,0.03610801956463884,0.09503772257398012,-0.09190240409681716
1990,-2.836082377785895,-0.012506092607085007,0.037556850419067006,0.12104015894603808,0.03297496606832055
1991,-2.747667638037535,-0.005403553335160564,0.025761279037794092,-0.08763406852760414,0.07666151747053593
1992,-2.9843208204602822,0.012702202647685332,-0.00046152266427609487,0.20794755698704082,0.14882031533010096
1993,-3.0117734631024304,0.021293799406637393,-0.011520077325412399,0.03513653197197707,0.059574402789185965
1994,-3.0639503409363216,0.009337613056640014,0.003787704391635432,0.07684161236215356,-0.04238651256732122
1995,-3.0066286628149888,0.0019138933214146309,0.0157131825951508,-0.029870592923251275,-0.0761957978408697
1996,-3.2093290064565556,-0.006253774744060893,0.02356695344993367,0.23955977049846525,0.007877940324575072
1997,-3.3440226193338787,0.0013455615474799038,0.014200822744022523,0.18557241254890952,0.027315319128975758
1998,-3.4922551514112237,-0.011764558727085957,0.027281207637284446,0.18944287683043698,0.0019105337922547434
1999,-3.703200360596768,-0.01350696637463966,0.02739245681812564,0.21751832348346203,0.019227452140451715
2000,-3.7790075516143142,-0.008371336754405666,0.02316465367275823,0.09203668449803024,-0.030755669397104786
2001,-3.6103466142689697,-0.013266287647218405,0.023889202807138788,-0.11747400040504727,0.07086629665580578
2002,-3.4103951004331607,0.0009552000615938258,0.002499262128937793,-0.18945526660102532,0.1229343187711681
2003,-3.13106479340144,0.015194488544629946,-0.012050371355683528,-0.24031092600769383,0.006851755091712652
2004,-3.319934553901899,0.031203372234172112,-0.02662116596275951,0.23972736995450217,-0.012129204022227585
2005,-3.280431803819315,0.013605787969772062,-0.0038348825012112196,0.04610666695155117,-0.06738191251164444
2006,-3.275963002067896,-0.0016232723650338888,0.017175725531210946,0.06489721541902035,-0.09624361828493605
2007,-3.303494017892406,-0.014616421345855654,0.03043736575056382,0.07516560942939551,-0.0067246058971249315
2008,-3.178983304954095,-0.0038388961622058716,0.014737450192328985,-0.06403881203770355,0.07890899577126032
2009,-2.7196264000683232,-0.01931449774274956,0.02582029768348651,-0.473607522800403,0.07962343153613125
2010,-3.0217829782247834,0.041421917242841624,-0.037796343848809144,0.2708047296604516,0.035409806644635375
2011,-3.1345502675306607,0.03303528589252742,-0.03047665562335158,0.1482419870925305,0.061693836615117854
