year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.02550460966072736,-0.006524094738060621,0.11968339479940221,-0.042444390758714035
1921,-1.6335809392762046,-0.06065496143605045,0.08902727604784712,-0.22442041081507264,-0.15293958443274128
1922,-1.8384978935652554,-0.07752701116999049,0.10275630225882547,0.0221403538095543,-0.0009375144997783719
1923,-2.0985331911771135,-0.018599850436841706,0.038084161254993254,0.21123960571912748,0.03162761397299464
1924,-2.088432185204824,-0.01083701519058828,0.027380084810166634,0.004119347072351648,0.03728373233604898
1925,-2.2713646527787117,-0.011892303235226798,0.027368639353561236,0.19348684150492915,0.00943092133304612
1926,-2.4284214964784474,-0.0021192743899768537,0.015402724328212037,0.1938316828056957,0.029772534186659066
1927,-2.579150399694241,-0.0338574609842076,0.04809988620698234,0.07156043545185017,-0.020339804796228423
1928,-2.934182804569831,-0.02558243602602559,0.03886752207156742,0.27429081661880694,-0.015668016616782285
1929,-3.2989135954526065,-0.0328909235639849,0.048447565052170405,0.3422672064538087,-0.06874198943625544
1930,-3.1050674729258394,-0.03687238649435558,0.050269881457040144,-0.14969903058772954,0.00813286042053285
1931,-2.815736733377592,-0.04786118534187424,0.06256177699817776,-0.2970560791998768,-0.06163122367311574
1932,-2.2313475385736523,-0.07046887983694847,0.08983416505326433,-0.6205956713143197,-0.1364903629821087
1933,-2.166541537565079,-0.04450752848865413,0.05944289821868817,-0.13040832703695046,0.01369951440240616
1934,-2.56687978746908,0.0334436372640112,-0.027480913540291422,0.42380598172104117,0.12597274563131694
1935,-2.4419911431950623,0.019464982093483376,-0.014634668458287294,-0.09001298276830394,0.054959428945961356
1936,-2.8383389998802047,0.030547916609616192,-0.02739174897124062,0.43959232346078136,0.05127375603307305
1937,-3.0735606043631565,0.02799704529068693,-0.02483506622564931,0.2825691912723312,0.03043749950303729
1938,-2.6035383562260628,-0.002936511195761409,0.008138741607146636,-0.40629905244008735,-0.010767730289917603
1939,-2.7472474787834007,0.006884336050182051,-0.0033498017146099367,0.13968898771934105,0.028749714244687745
1940,-2.7959682989448296,0.005681387033174863,-0.0031241735507826288,0.03132597572619654,0.02545343226059978
1941,-2.6321879513661073,0.006784765940016022,-0.005919573729218662,-0.09392701796072803,0.03782979119347745
1942,-2.3127023833670393,0.048279528730488075,-0.048342493043103923,-0.10801701554803904,0.024419739884866943
1943,-2.3175263366576364,0.0430536080014879,-0.04211923561773909,0.17454710862230233,0.029330131499559518
1944,-2.402648753810159,0.026201518224335425,-0.023489667316552058,0.20650718583253666,0.009281516044831385
1945,-2.481606496919498,0.02088045687399181,-0.018402528129261308,0.17021255276010616,0.03064603932233984
1946,-2.7487546320888896,0.02363606609322685,-0.022596085789639616,0.3207058313976317,0.048201477255713956
1947,-2.4396735809364274,0.06448283829322339,-0.06759736892578865,-0.12334466810048499,0.10257177388012415
1948,-2.343663949625155,0.03976664518809256,-0.03880962296954707,0.025472642305530036,-0.01287666587788068
1949,-2.327110448479578,0.0030538451918549012,0.0010906978901828925,0.09329853784677661,-0.0207962512182613
1950,-2.374508773438054,-0.006359553328551292,0.011555376984837324,0.16218636739604553,-0.01692048571886163
1951,-2.476182020608157,0.03369805868210854,-0.031006668894483804,0.27959134237478034,0.041224690176013414
1952,-2.5278910844022335,0.011950804730701089,-0.0065026526614994536,0.16714117652373406,-0.01868042466785264
1953,-2.5657777410259706,-0.006062335919467834,0.014195270305024613,0.10934394871475514,-0.03906005928004665
1954,-2.485127504975017,-0.004600059236507653,0.010312119182779887,0.00536830954954421,0.039934278426938516
1955,-2.7720123726178567,0.004672769636477947,0.0010510141493960661,0.36243494115127484,-0.004822812188941473
1956,-2.906495807548065,-0.003829985956016635,0.012059490634683128,0.2359634454177444,-0.042935927326579165
1957,-2.8164728284191156,-0.004540104827115636,0.01609287180267372,0.03562904301764726,-0.06697196959695688
1958,-2.6238299472877906,-0.0018599761138389168,0.010762646280962573,-0.09587405158950779,0.04581173453313849
1959,-2.889278902224295,0.008905768013112813,0.004856064927687075,0.3093376027803918,-0.09418406881368732
1960,-2.908990950698765,-0.001938352546320285,0.020643030254005774,0.038750741579881655,-0.08500828255771363
1961,-2.916170370376293,-0.000456570096877466,0.013587915543328208,0.02006249779428681,0.10395496041713995
1962,-3.0539036014461907,0.003745296154929521,0.010469102778798593,0.14714121188703141,-0.02103458635514753
1963,-2.9579905142583103,-0.006436815018731119,0.020061703195216156,-0.05870412897846332,0.014946000542548018
1964,-3.0739525306642927,0.000500226104570874,0.014676261025574984,0.1591033929391133,-0.03591719513828672
1965,-3.147136402858789,-0.00888658018230018,0.025067323195687934,0.11011434311186985,-0.018580635677025142
1966,-3.1804876739970838,-0.011433410500775266,0.030396334922094703,0.06694969264830053,-0.061748026933002124
1967,-3.0171141495226452,-0.016888241274997988,0.03617038463600433,-0.11885435760933155,-0.017498570354826493
1968,-3.06858934455813,-0.0033571260875446644,0.027124849933027793,0.09591506661525198,-0.10211427048005692
1969,-3.053763798450418,-0.01484594123968698,0.042970374031579404,0.041694047651884295,-0.0861345960693213
1970,-2.8385251756860104,-0.01017499161123106,0.04797069526249775,-0.16536225633684248,-0.1986000875677981
1971,-2.8010421773716354,-0.0014070714218901575,0.02914962685884532,-0.020269981152347447,0.180834824460688
1972,-2.848565297295101,0.01256239109824754,0.011981876657251327,0.07476470688818582,0.05936039452577951
1973,-2.929193377923576,-0.0034901137870927065,0.03308558046893098,0.11957842719583023,-0.08341038850220124
1974,-2.6049627957123613,-0.027196803976731465,0.06255125387939545,-0.24828433711209213,-0.11291079498278114
1975,-2.1884075444458397,0.005275815058102526,0.029439148315922287,-0.33623735856732917,-0.015046559932587217
1976,-2.4145781870300875,0.036703805878668144,-0.0035084687553803076,0.25991609728988896,0.034148713822104965
1977,-2.436937766119304,0.027752482535015666,0.0029806636056694796,0.0578644803289018,0.08348543454811924
1978,-2.223700126480763,0.015639699325595124,0.020934533790704143,-0.13677593456352846,-0.08322817000165258
1979,-2.2254488237734904,0.00917931693954989,0.035236996490248265,0.07987753370477599,-0.1333598266308838
1980,-2.180523010593607,0.02948099853244516,0.022420792622221318,0.056885989892471525,-0.13304475983294828
1981,-2.22563974106966,-0.008293575531959418,0.07471464476011926,0.1227350411270944,-0.24638528486392877
1982,-1.9999463887988085,-0.0066331009793299395,0.08321330488712812,-0.2310069458986974,-0.20131713444508814
1983,-2.1698286256527513,-0.005894568200521838,0.05943074717942527,0.118819248872679,0.4312033726696703
1984,-2.2920226875909178,0.013404164182325581,0.044899512305052444,0.09734243605617517,-0.09647702086153905
1985,-2.3022851657934242,0.020874267627440338,0.0345076325912719,-0.029454029352262948,0.06891791328697545
1986,-2.460870719376364,0.021708043246783854,0.021303743428214617,0.15203096730327553,0.2559064249580021
1987,-2.702850580053065,0.002321497124378319,0.030369270093230386,0.2016404896739506,0.21780741293718942
1988,-2.6317691699238717,0.014183145081855655,0.026223365746517624,-0.07693782422492908,-0.14427763148014855
1989,-2.713904527225895,0.007717600269953051,0.03610801956463884,0.09503772257398012,-0.050779926036297995
1990,-2.836082377785895,0.001704342914283237,0.037556850419067006,0.12104015894603808,0.09444170379354432
1991,-2.747667638037535,0.011409894490462272,0.025761279037794092,-0.08763406852760414,0.04141471921106696
1992,-2.9843208204602822,0.029440976043283544,-0.00046152266427609487,0.20794755698704082,0.16705257732619164
1993,-3.0117734631024304,0.03691061276734161,-0.011520077325412399,0.03513653197197707,0.09763041684777005
1994,-3.0639503409363216,0.01869750111991212,0.003787704391635432,0.07684161236215356,0.09211188144459316
1995,-3.0066286628149888,0.018681155247563922,0.0157131825951508,-0.029870592923251275,-0.20757601317226412
1996,-3.2093290064565556,0.00048738438067318784,0.02356695344993367,0.23955977049846525,0.21514115547761337
1997,-3.3440226193338787,0.013677707796379505,0.014200822744022523,0.18557241254890952,-0.07217227710543503
1998,-3.4922551514112237,-0.003783684131446901,0.027281207637284446,0.18944287683043698,0.09691684145310463
1999,-3.703200360596768,-0.00844242205281949,0.02739245681812564,0.21751832348346203,0.08261860193864959
2000,-3.7790075516143142,0.0055566403312830095,0.02316465367275823,0.09203668449803024,-0.19409634758878624
2001,-3.6103466142689697,-0.003344868498828823,0.023889202807138788,-0.11747400040504727,0.16091887455017728
2002,-3.4103951004331607,0.015140290340531548,0.002499262128937793,-0.18945526660102532,0.051845986439143024
2003,-3.13106479340144,0.023146024914410604,-0.012050371355683528,-0.24031092600769383,0.13947436964463455
2004,-3.319934553901899,0.03733859290499185,-0.02662116596275951,0.23972736995450217,0.03033233062781067
2005,-3.280431803819315,0.017114049963115392,-0.0038348825012112196,0.04610666695155117,-0.011334476968773075
2006,-3.275963002067896,-0.0005812743215810948,0.017175725531210946,0.06489721541902035,-0.04587634124367246
2007,-3.303494017892406,-0.010787855397087754,0.03043736575056382,0.07516560942939551,-0.05862739805465917
2008,-3.178983304954095,-0.0023216377977269935,0.014737450192328985,-0.06403881203770355,0.12665240582151965
2009,-2.7196264000683232,-0.019341442784017344,0.02582029768348651,-0.473607522800403,0.11048055460979668
2010,-3.0217829782247834,0.04538992277764323,-0.037796343848809144,0.2708047296604516,-0.040521199341950725
2011,-3.1345502675306607,0.03666028631102508,-0.03047665562335158,0.1482419870925305,0.07217893935969423
