year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1975,-0.006934158549638164,-0.33623735856732917,-2.1884075444458397,0.06989912737966718,0.0024215341999589413,0.07232066157962612,0.029439148315922287,0.0238557947367407,0.0578417700632473,0.0339859753265066,0.014478891516378822,0.03833468625311952,0.008895537937197232,7.5,20,shiller
1976,0.004880874882451633,0.25991609728988896,-2.4145781870300875,0.055434706888100586,0.019116024376195744,0.07455073126429633,-0.0035084687553803076,0.02011341749757172,0.05710817176334151,0.036994754265769786,0.017442559500954823,0.037555976998526544,0.04106444575390685,7.74,20,shiller
1977,0.004591153906826566,0.0578644803289018,-2.436937766119304,0.051453281588915704,0.018166060291141296,0.069619341880057,0.0029806636056694796,0.018441026899898218,0.05322984955900776,0.03478882265910954,0.01638949232104924,0.03483051922094746,0.03184985561527798,7.21,20,shiller
1978,-0.014686520915629282,-0.13677593456352846,-2.223700126480763,0.07492192651725926,0.0016686756444532908,0.07659060216171255,0.020934533790704143,0.02539684002061332,0.061687411367464626,0.036290571346851305,0.014903190794247928,0.04030003081486125,0.019365497024157106,7.96,20,shiller
1979,-0.013821283317129299,0.07987753370477599,-2.2254488237734904,0.10327834945350174,-0.01618364260256798,0.08709470685093376,0.035236996490248265,0.034055996296115554,0.07328095067269029,0.039224954376574736,0.013813756178243472,0.047869752474359026,0.01263275598411076,9.1,20,shiller
1980,-0.026953315154099863,0.056885989892471525,-2.180523010593607,0.10768780541691743,-0.005131217091825346,0.10255658832509208,0.022420792622221318,0.03394616313831989,0.0786157509699633,0.04466958783164341,0.02394083735512878,0.05788700049344867,0.035466207871227354,10.8,20,shiller
1981,-0.004078882053320423,0.1227350411270944,-2.22563974106966,0.1623739189842586,-0.043968854605637334,0.11840506437862126,0.07471464476011926,0.04986803514402594,0.09633435226644274,0.0464663171224168,0.022070712112178523,0.07193874725620447,-0.0027758975039147843,12.57,20,shiller
1982,0.08180084799943059,-0.2310069458986974,-1.9999463887988085,0.13627761829254784,-8.726384228235906e-05,0.13619035445026548,0.08321330488712812,0.04170613499528501,0.08969159590024792,0.047985460904962904,0.04649875855001756,0.08820489354530257,0.004991588658174451,14.59,20,shiller
1983,0.09983423089118794,0.118819248872679,-2.1698286256527513,0.08956644335904303,0.009916835125907103,0.09948327848495013,0.05943074717942527,0.03112515936613252,0.06960191900125558,0.03847675963512306,0.029881359483694553,0.06100651884982707,0.0015757716704018002,10.46,20,shiller
1984,0.048499080171135495,0.09734243605617517,-2.2920226875909178,0.10535051560782596,0.005027391861783401,0.11037790746960936,0.044899512305052444,0.03325859319192935,0.0769844630756778,0.04372586988374845,0.03339344439393156,0.06665203758586091,0.02175252528080847,11.67,20,shiller
