year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.03204562339756525,-0.006524094738060621,0.11968339479940221,-0.04715524066426219
1921,-1.6335809392762046,-0.058135211109453314,0.08902727604784712,-0.22442041081507264,-0.06999456590132899
1922,-1.8384978935652554,-0.07709515789470303,0.10275630225882547,0.0221403538095543,0.04125227980170258
1923,-2.0985331911771135,-0.015884954816994087,0.038084161254993254,0.21123960571912748,-0.011318337298360945
1924,-2.088432185204824,-0.008053319529146417,0.027380084810166634,0.004119347072351648,0.038691427165605974
1925,-2.2713646527787117,-0.009247297971600447,0.027368639353561236,0.19348684150492915,0.014849734552982712
1926,-2.4284214964784474,0.0017953439343505184,0.015402724328212037,0.1938316828056957,0.00829489129696595
1927,-2.579150399694241,-0.03064113070655647,0.04809988620698234,0.07156043545185017,-0.003157713585052558
1928,-2.934182804569831,-0.022102931528530052,0.03886752207156742,0.27429081661880694,-0.017451996516174836
1929,-3.2989135954526065,-0.029718560168850147,0.048447565052170405,0.3422672064538087,-0.059426803993905
1930,-3.1050674729258394,-0.03612756622925843,0.050269881457040144,-0.14969903058772954,0.057428543286382194
1931,-2.815736733377592,-0.0499649629538594,0.06256177699817776,-0.2970560791998768,-0.006763043743454711
1932,-2.2313475385736523,-0.07213555628248346,0.08983416505326433,-0.6205956713143197,-0.14689906275664716
1933,-2.166541537565079,-0.0452992902028399,0.05944289821868817,-0.13040832703695046,-0.004590541938764042
1934,-2.56687978746908,0.035790618461721255,-0.027480913540291422,0.42380598172104117,0.06554486859111044
1935,-2.4419911431950623,0.02136081504672334,-0.014634668458287294,-0.09001298276830394,0.06587822678860325
1936,-2.8383389998802047,0.03342157382432094,-0.02739174897124062,0.43959232346078136,0.034590928018482174
1937,-3.0735606043631565,0.02965157351290346,-0.02483506622564931,0.2825691912723312,0.05647460757501818
1938,-2.6035383562260628,-0.0020908538834743815,0.008138741607146636,-0.40629905244008735,0.00625534522095943
1939,-2.7472474787834007,0.009291726177042065,-0.0033498017146099367,0.13968898771934105,-7.755191991196814e-05
1940,-2.7959682989448296,0.008238421114129101,-0.0031241735507826288,0.03132597572619654,0.02501758725966954
1941,-2.6321879513661073,0.010699248666158758,-0.005919573729218662,-0.09392701796072803,0.014595301015850222
1942,-2.3127023833670393,0.052922766402081975,-0.048342493043103923,-0.10801701554803904,0.014487878647437634
1943,-2.3175263366576364,0.048236689642821684,-0.04211923561773909,0.17454710862230233,0.023716333746095622
1944,-2.402648753810159,0.0305054477891126,-0.023489667316552058,0.20650718583253666,0.03116848714074072
1945,-2.481606496919498,0.02512488805236955,-0.018402528129261308,0.17021255276010616,0.03608043822870627
1946,-2.7487546320888896,0.028218891798189035,-0.022596085789639616,0.3207058313976317,0.046016412428987186
1947,-2.4396735809364274,0.07082614248476059,-0.06759736892578865,-0.12334466810048499,0.07370550834016107
1948,-2.343663949625155,0.04559677015676376,-0.03880962296954707,0.025472642305530036,0.0032170435481103515
1949,-2.327110448479578,0.00858720829788488,0.0010906978901828925,0.09329853784677661,-0.00932765085940676
1950,-2.374508773438054,-0.0016733942738270096,0.011555376984837324,0.16218636739604553,0.004709754361976579
1951,-2.476182020608157,0.04019897693261549,-0.031006668894483804,0.27959134237478034,0.01143042451086696
1952,-2.5278910844022335,0.017108968477281144,-0.0065026526614994536,0.16714117652373406,0.01333282915726541
1953,-2.5657777410259706,-0.002216396524798339,0.014195270305024613,0.10934394871475514,-0.008969632847165936
1954,-2.485127504975017,-0.0004938146091274208,0.010312119182779887,0.00536830954954421,0.038834418400104
1955,-2.7720123726178567,0.008507604504241224,0.0010510141493960661,0.36243494115127484,0.004440217871160914
1956,-2.906495807548065,-1.6184782330404268e-05,0.012059490634683128,0.2359634454177444,-0.03870145227135202
1957,-2.8164728284191156,-0.002231217958418963,0.01609287180267372,0.03562904301764726,-0.03456479662846905
1958,-2.6238299472877906,0.00027450506790473866,0.010762646280962573,-0.09587405158950779,0.05143432945394249
1959,-2.889278902224295,0.009636262042676412,0.004856064927687075,0.3093376027803918,-0.06537383174052261
1960,-2.908990950698765,-0.00441506191138372,0.020643030254005774,0.038750741579881655,-0.023340924030236396
1961,-2.916170370376293,-0.0015312998892080005,0.013587915543328208,0.02006249779428681,0.07484063917015138
1962,-3.0539036014461907,0.0024657191231629867,0.010469102778798593,0.14714121188703141,-0.01821721859819407
1963,-2.9579905142583103,-0.007075414253837651,0.020061703195216156,-0.05870412897846332,0.0014878453742413998
1964,-3.0739525306642927,-0.0001739320045567993,0.014676261025574984,0.1591033929391133,-0.03588017576699159
1965,-3.147136402858789,-0.00979006125746531,0.025067323195687934,0.11011434311186985,-0.014897657431441143
1966,-3.1804876739970838,-0.012819376313877917,0.030396334922094703,0.06694969264830053,-0.05348429798735443
1967,-3.0171141495226452,-0.0180846860033559,0.03617038463600433,-0.11885435760933155,-0.022485436778079182
1968,-3.06858934455813,-0.0065907297664737526,0.027124849933027793,0.09591506661525198,-0.06460469514756248
1969,-3.053763798450418,-0.017724787556607884,0.042970374031579404,0.041694047651884295,-0.09610858962640587
1970,-2.8385251756860104,-0.018088761640057963,0.04797069526249775,-0.16536225633684248,-0.10581538335850502
1971,-2.8010421773716354,-0.007658860698150853,0.02914962685884532,-0.020269981152347447,0.14134342013310314
1972,-2.848565297295101,0.006441135665513046,0.011981876657251327,0.07476470688818582,0.050628462222520924
1973,-2.929193377923576,-0.0071970219628046325,0.03308558046893098,0.11957842719583023,-0.1354042418183645
1974,-2.6049627957123613,-0.02897030650160344,0.06255125387939545,-0.24828433711209213,-0.15335241052445217
1975,-2.1884075444458397,-0.0019636307000868818,0.029439148315922287,-0.33623735856732917,0.08703285897557198
1976,-2.4145781870300875,0.027982526128190736,-0.0035084687553803076,0.25991609728988896,0.055064113917387664
1977,-2.436937766119304,0.01955773637449105,0.0029806636056694796,0.0578644803289018,0.0647600165885388
1978,-2.223700126480763,0.00818810392847116,0.020934533790704143,-0.13677593456352846,-0.10554278066678965
1979,-2.2254488237734904,0.00227243885042816,0.035236996490248265,0.07987753370477599,-0.1511610508800501
1980,-2.180523010593607,0.01751057985488077,0.022420792622221318,0.056885989892471525,-0.043744366741659504
1981,-2.22563974106966,-0.019328931588048687,0.07471464476011926,0.1227350411270944,-0.2761218933495204
1982,-1.9999463887988085,-0.02988248025433872,0.08321330488712812,-0.2310069458986974,0.019713950658293497
1983,-2.1698286256527513,-0.020835247942369114,0.05943074717942527,0.118819248872679,0.25008870226459284
1984,-2.2920226875909178,-0.0032925580146402067,0.044899512305052444,0.09734243605617517,-0.07805289395613464
1985,-2.3022851657934242,0.0009650753455989688,0.0345076325912719,-0.029454029352262948,0.11325812270264564
1986,-2.460870719376364,0.008723627318189223,0.021303743428214617,0.15203096730327553,0.10442648196447266
1987,-2.702850580053065,-0.005361027985153706,0.030369270093230386,0.2016404896739506,0.10408707144640522
1988,-2.6317691699238717,0.00231600374651637,0.026223365746517624,-0.07693782422492908,-0.07245244829934268
1989,-2.713904527225895,-0.0033312334844209646,0.03610801956463884,0.09503772257398012,-0.07819491140997736
1990,-2.836082377785895,-0.0077692807666289235,0.037556850419067006,0.12104015894603808,0.05346387864339518
1991,-2.747667638037535,0.0002009292733803833,0.025761279037794092,-0.08763406852760414,0.06491258471737962
1992,-2.9843208204602822,0.018281793779551404,-0.00046152266427609487,0.20794755698704082,0.1548977359954645
1993,-3.0117734631024304,0.026499403860205464,-0.011520077325412399,0.03513653197197707,0.07225974080871408
1994,-3.0639503409363216,0.012457575744397383,0.003787704391635432,0.07684161236215356,0.002446285436650226
1995,-3.0066286628149888,0.007502980630131061,0.0157131825951508,-0.029870592923251275,-0.11998920295133451
1996,-3.2093290064565556,-0.004006721702482868,0.02356695344993367,0.23955977049846525,0.0769656787089212
1997,-3.3440226193338787,0.005456276963779771,0.014200822744022523,0.18557241254890952,-0.005847212949161205
1998,-3.4922551514112237,-0.00910426719520627,0.027281207637284446,0.18944287683043698,0.03357930301253802
1999,-3.703200360596768,-0.011818784934032937,0.02739245681812564,0.21751832348346203,0.040357835406517745
