year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.028775116529146303,-0.006524094738060621,0.11968339479940221,-0.04479981571148811
1921,-1.6335809392762046,-0.05939508627275188,0.08902727604784712,-0.22442041081507264,-0.11146707516703516
1922,-1.8384978935652554,-0.07731108453234677,0.10275630225882547,0.0221403538095543,0.02015738265096216
1923,-2.0985331911771135,-0.017242402626917896,0.038084161254993254,0.21123960571912748,0.010154638337316904
1924,-2.088432185204824,-0.009445167359867349,0.027380084810166634,0.004119347072351648,0.03798757975082745
1925,-2.2713646527787117,-0.010569800603413622,0.027368639353561236,0.19348684150492915,0.012140327943014444
1926,-2.4284214964784474,-0.00016196522781316766,0.015402724328212037,0.1938316828056957,0.019033712741812564
1927,-2.579150399694241,-0.03224929584538204,0.04809988620698234,0.07156043545185017,-0.011748759190640435
1928,-2.934182804569831,-0.023842683777277822,0.03886752207156742,0.27429081661880694,-0.01656000656647859
1929,-3.2989135954526065,-0.031304741866417525,0.048447565052170405,0.3422672064538087,-0.06408439671508016
1930,-3.1050674729258394,-0.036499976361807004,0.050269881457040144,-0.14969903058772954,0.03278070185345755
1931,-2.815736733377592,-0.04891307414786682,0.06256177699817776,-0.2970560791998768,-0.034197133708285254
1932,-2.2313475385736523,-0.07130221805971595,0.08983416505326433,-0.6205956713143197,-0.14169471286937796
1933,-2.166541537565079,-0.04490340934574701,0.05944289821868817,-0.13040832703695046,0.004554486231821059
1934,-2.56687978746908,0.03461712786286623,-0.027480913540291422,0.42380598172104117,0.0957588071112137
1935,-2.4419911431950623,0.02041289857010336,-0.014634668458287294,-0.09001298276830394,0.06041882786728228
1936,-2.8383389998802047,0.03198474521696856,-0.02739174897124062,0.43959232346078136,0.04293234202577762
1937,-3.0735606043631565,0.028824309401795194,-0.02483506622564931,0.2825691912723312,0.04345605353902775
1938,-2.6035383562260628,-0.0025136825396178952,0.008138741607146636,-0.40629905244008735,-0.0022561925344790727
1939,-2.7472474787834007,0.008088031113612058,-0.0033498017146099367,0.13968898771934105,0.014336081162387888
1940,-2.7959682989448296,0.0069599040736519815,-0.0031241735507826288,0.03132597572619654,0.02523550976013465
1941,-2.6321879513661073,0.008742007303087392,-0.005919573729218662,-0.09392701796072803,0.026212546104663843
1942,-2.3127023833670393,0.050601147566285025,-0.048342493043103923,-0.10801701554803904,0.019453809266152297
1943,-2.3175263366576364,0.04564514882215479,-0.04211923561773909,0.17454710862230233,0.02652323262282756
1944,-2.402648753810159,0.028353483006724012,-0.023489667316552058,0.20650718583253666,0.02022500159278605
1945,-2.481606496919498,0.023002672463180683,-0.018402528129261308,0.17021255276010616,0.03336323877552305
1946,-2.7487546320888896,0.025927478945707943,-0.022596085789639616,0.3207058313976317,0.047108944842350564
1947,-2.4396735809364274,0.06765449038899199,-0.06759736892578865,-0.12334466810048499,0.08813864111014261
1948,-2.343663949625155,0.04268170767242816,-0.03880962296954707,0.025472642305530036,-0.004829811164885164
1949,-2.327110448479578,0.005820526744869891,0.0010906978901828925,0.09329853784677661,-0.01506195103883401
1950,-2.374508773438054,-0.004016473801189151,0.011555376984837324,0.16218636739604553,-0.006105365678442517
1951,-2.476182020608157,0.03694851780736201,-0.031006668894483804,0.27959134237478034,0.026327557343440174
1952,-2.5278910844022335,0.014529886603991116,-0.0065026526614994536,0.16714117652373406,-0.0026737977552936144
1953,-2.5657777410259706,-0.0041393662221330865,0.014195270305024613,0.10934394871475514,-0.024014846063606276
1954,-2.485127504975017,-0.0025469369228175373,0.010312119182779887,0.00536830954954421,0.03938434841352127
1955,-2.7720123726178567,0.006590187070359585,0.0010510141493960661,0.36243494115127484,-0.00019129715889027246
1956,-2.906495807548065,-0.0019230853691735196,0.012059490634683128,0.2359634454177444,-0.04081868979896561
1957,-2.8164728284191156,-0.0033856613927672995,0.01609287180267372,0.03562904301764726,-0.050768383112712964
1958,-2.6238299472877906,-0.000792735522967089,0.010762646280962573,-0.09587405158950779,0.048623031993540504
1959,-2.889278902224295,0.009271015027894612,0.004856064927687075,0.3093376027803918,-0.07977895027710497
1960,-2.908990950698765,-0.0031767072288520007,0.020643030254005774,0.038750741579881655,-0.05417460329397504
1961,-2.916170370376293,-0.0009939349930427333,0.013587915543328208,0.02006249779428681,0.0893977997936457
1962,-3.0539036014461907,0.003105507639046254,0.010469102778798593,0.14714121188703141,-0.019625902476670773
1963,-2.9579905142583103,-0.006756114636284385,0.020061703195216156,-0.05870412897846332,0.008216922958394653
1964,-3.0739525306642927,0.00016314705000703734,0.014676261025574984,0.1591033929391133,-0.03589868545263913
1965,-3.147136402858789,-0.009338320719882744,0.025067323195687934,0.11011434311186985,-0.016739146554233114
1966,-3.1804876739970838,-0.012126393407326592,0.030396334922094703,0.06694969264830053,-0.05761616246017825
1967,-3.0171141495226452,-0.017486463639176945,0.03617038463600433,-0.11885435760933155,-0.01999200356645281
1968,-3.06858934455813,-0.0049739279270092085,0.027124849933027793,0.09591506661525198,-0.0833594828138097
1969,-3.053763798450418,-0.016285364398147432,0.042970374031579404,0.041694047651884295,-0.0911215928478635
1970,-2.8385251756860104,-0.01413187662564451,0.04797069526249775,-0.16536225633684248,-0.15220773546315156
1971,-2.8010421773716354,-0.004532966060020505,0.02914962685884532,-0.020269981152347447,0.1610891222968956
1972,-2.848565297295101,0.009501763381880293,0.011981876657251327,0.07476470688818582,0.05499442837415019
1973,-2.929193377923576,-0.0053435678749486695,0.03308558046893098,0.11957842719583023,-0.10940731516028286
1974,-2.6049627957123613,-0.028083555239167453,0.06255125387939545,-0.24828433711209213,-0.1331316027536166
1975,-2.1884075444458397,0.0016560921790078238,0.029439148315922287,-0.33623735856732917,0.035993149521492324
1976,-2.4145781870300875,0.032343166003429444,-0.0035084687553803076,0.25991609728988896,0.044606413869746425
1977,-2.436937766119304,0.02365510945475336,0.0029806636056694796,0.0578644803289018,0.07412272556832905
1978,-2.223700126480763,0.011913901627033142,0.020934533790704143,-0.13677593456352846,-0.09438547533422112
1979,-2.2254488237734904,0.005725877894989025,0.035236996490248265,0.07987753370477599,-0.14226043875546696
1980,-2.180523010593607,0.023495789193662964,0.022420792622221318,0.056885989892471525,-0.08839456328730379
1981,-2.22563974106966,-0.013811253560004053,0.07471464476011926,0.1227350411270944,-0.26125358910672447
1982,-1.9999463887988085,-0.01825779061683433,0.08321330488712812,-0.2310069458986974,-0.09080159189339711
1983,-2.1698286256527513,-0.013364908071445476,0.05943074717942527,0.118819248872679,0.34064603746713157
1984,-2.2920226875909178,0.005055803083842687,0.044899512305052444,0.09734243605617517,-0.08726495740883684
1985,-2.3022851657934242,0.01091967148651965,0.0345076325912719,-0.029454029352262948,0.09108801799481066
1986,-2.460870719376364,0.015215835282486538,0.021303743428214617,0.15203096730327553,0.18016645346123725
1987,-2.702850580053065,-0.0015197654303876935,0.030369270093230386,0.2016404896739506,0.16094724219179735
1988,-2.6317691699238717,0.008249574414186014,0.026223365746517624,-0.07693782422492908,-0.10836503988974573
1989,-2.713904527225895,0.0021931833927660432,0.03610801956463884,0.09503772257398012,-0.06448741872313768
1990,-2.836082377785895,-0.0030324689261728432,0.037556850419067006,0.12104015894603808,0.07395279121846975
1991,-2.747667638037535,0.005805411881921331,0.025761279037794092,-0.08763406852760414,0.05316365196422321
1992,-2.9843208204602822,0.023861384911417472,-0.00046152266427609487,0.20794755698704082,0.1609751566608282
1993,-3.0117734631024304,0.03170500831377354,-0.011520077325412399,0.03513653197197707,0.08494507882824201
1994,-3.0639503409363216,0.015577538432154751,0.003787704391635432,0.07684161236215356,0.047279083440621664
1995,-3.0066286628149888,0.013092067938847492,0.0157131825951508,-0.029870592923251275,-0.16378260806179926
1996,-3.2093290064565556,-0.0017596686609048402,0.02356695344993367,0.23955977049846525,0.14605341709326725
1997,-3.3440226193338787,0.009566992380079638,0.014200822744022523,0.18557241254890952,-0.03900974502729817
