year,P,D,R,RLONG,CPI,CAPE,pi,long_yield_pct,y_1_nom,y_10_nom_obs,spr_nom,cape,rtb,xr,long_yield_source,rtb_z,xr_z,y_1_nom_z,spr_nom_z,cape_z,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,maturity_n,theta,y_10_real_theta,spr_theta,r_10_real_theta,duration_theta,xb_theta
1930,21.71,0.98,4.15,3.29,17.1,22.31072429433685,0.0,3.29,0.040661981718889635,0.032370380030450716,-0.00829160168843892,-3.1050674729258394,0.05836324329691494,-0.14969903058772954,shiller,0.05836324329691494,-0.14969903058772954,0.040661981718889635,-0.00829160168843892,-3.1050674729258394,0.050269881457040144,0.014514725360330286,0.03386002056064501,0.01934529520031472,-0.0014896405301942917,0.013025084830135994,-0.03724479662690415,20,0.5,0.01376990509523314,-0.036499976361807004,0.08122826690562795,20.0,0.03278070185345755
1931,15.98,0.82,2.43,3.34,15.9,16.705478731547615,-0.07275935428242843,3.34,0.02400945246035187,0.03285433687094718,0.008844884410595312,-2.815736733377592,0.11342133600131807,-0.2970560791998768,shiller,0.11342133600131807,-0.2970560791998768,0.02400945246035187,0.008844884410595312,-2.815736733377592,0.06256177699817776,0.011544925238325777,0.02864678164697685,0.017101856408651073,0.00420755522397033,0.015752480462296107,-0.04680929653588166,20,0.5,0.013648702850310942,-0.04891307414786682,0.01607274774875489,20.0,-0.034197133708285254
1932,8.3,0.5,3.36,3.68,14.3,9.312406455177847,-0.10605957196032421,3.68,0.033047854046200344,0.036139046615873194,0.00309119256967285,-2.2313475385736523,0.13006902442067608,-0.6205956713143197,shiller,0.13006902442067608,-0.6205956713143197,0.033047854046200344,0.00309119256967285,-2.2313475385736523,0.08983416505326433,0.016865270548013376,0.03280569372480321,0.01594042317678983,0.0033333528910699864,0.020198623439083362,-0.06963554161418097,20,0.5,0.01853194699354837,-0.07130221805971595,-0.07913293587120018,20.0,-0.14169471286937796
1933,7.09,0.44,1.46,3.31,12.9,8.72804616281353,-0.10303222589823519,3.31,0.014494446150452565,0.03256399087326267,0.018069544722810107,-2.166541537565079,0.13608007994443552,-0.13040832703695046,shiller,0.13608007994443552,-0.13040832703695046,0.014494446150452565,0.018069544722810107,-2.166541537565079,0.05944289821868817,0.01374772715875539,0.030980467444891135,0.017232740286135743,0.001583523428371536,0.015331250587126926,-0.044111647631561245,20,0.5,0.014539488872941158,-0.04490340934574701,0.09438865128508539,20.0,0.004554486231821059
1934,10.54,0.45,1.01,3.12,13.2,13.02511982833238,0.022989518224698562,3.12,0.01004933585300144,0.030723172642840583,0.020673836789839143,-2.56687978746908,-0.008495072074245998,0.42380598172104117,shiller,-0.008495072074245998,0.42380598172104117,0.01004933585300144,0.020673836789839143,-2.56687978746908,-0.027480913540291422,0.009483195520284865,0.0354171350382607,0.02593393951797584,-0.00469396239542012,0.004789233124864746,0.032270146665156166,20,0.5,0.0071362143225748055,0.03461712786286623,0.15520170532990188,20.0,0.0957588071112137
1935,9.26,0.47,0.75,2.79,13.6,11.495907968201605,0.02985296314968113,2.79,0.007472014838700995,0.027517886036739245,0.020045871198038252,-2.4419911431950623,-0.01980362729667969,-0.09001298276830394,shiller,-0.01980362729667969,-0.09001298276830394,0.007472014838700995,0.020045871198038252,-2.4419911431950623,-0.014634668458287294,0.007674063065056029,0.031309551943219174,0.023635488878163146,-0.003791665906479929,0.0038823971585761003,0.018517065616863393,20,0.5,0.005778230111816065,0.02041289857010336,0.032937914326990864,20.0,0.06041882786728228
1936,13.76,0.72,0.75,2.65,13.8,17.087359845997245,0.014598799421152851,2.65,0.007472014838700995,0.02615495747685121,0.018682942638150214,-2.8383389998802047,-0.0071267845824518564,0.43959232346078136,shiller,-0.0071267845824518564,0.43959232346078136,0.007472014838700995,0.018682942638150214,-2.8383389998802047,-0.02739174897124062,0.007466653460432691,0.0319022719062607,0.02443561844582801,-0.0057473144294094905,0.0017193390310232008,0.02911108800226382,20,0.5,0.004592996245727946,0.03198474521696856,0.028297673567490328,20.0,0.04293234202577762
1937,17.59,0.8,0.88,2.68,14.1,21.618741582953504,0.021506205220963463,2.68,0.008761505668572752,0.026447170014848295,0.017685664346275543,-3.0735606043631565,-0.014034190382262468,0.2825691912723312,shiller,-0.014034190382262468,0.2825691912723312,0.008761505668572752,0.017685664346275543,-3.0735606043631565,-0.02483506622564931,0.005643771398362411,0.02975622645928135,0.024112455060918938,-0.003309056444433054,0.0023347149539293573,0.02716978117957867,20,0.5,0.003989243176145884,0.028824309401795194,0.016064304567787124,20.0,0.04345605353902775
1938,11.31,0.51,0.88,2.56,14.2,13.511461918562416,0.007067167223092353,2.56,0.008761505668572752,0.02527780718426854,0.01651630151569579,-2.6035383562260628,0.0016943384454803992,-0.40629905244008735,shiller,0.0016943384454803992,-0.40629905244008735,0.008761505668572752,0.01651630151569579,-2.6035383562260628,0.008138741607146636,0.006470716379815769,0.026969121808842596,0.020498405429026825,-0.001691314624574055,0.004779401755241714,-0.0033593398519049227,20,0.5,0.005625059067528741,-0.0025136825396178952,-0.027091258760128384,20.0,-0.0022561925344790727
1939,12.5,0.62,0.56,2.36,14.0,15.599634410919277,-0.014184634991956413,2.36,0.005584378293900615,0.02332582530349669,0.017741447009596074,-2.7472474787834007,0.022946140660529163,0.13968898771934105,shiller,0.022946140660529163,0.13968898771934105,0.005584378293900615,0.017741447009596074,-2.7472474787834007,-0.0033498017146099367,0.007145619525862136,0.02814060555721672,0.020994986031354586,-0.004814780253720029,0.002330839272142107,0.005680640986752044,20,0.5,0.004738229399002121,0.008088031113612058,0.022474822769534525,20.0,0.014336081162387888
1940,12.3,0.67,0.56,2.21,13.9,16.378480342613663,-0.007168489478612516,2.21,0.005584378293900615,0.021859334352893518,0.0162749560589929,-2.7959682989448296,0.012752867772513131,0.03132597572619654,shiller,0.012752867772513131,0.03132597572619654,0.005584378293900615,0.0162749560589929,-2.7959682989448296,-0.0031241735507826288,0.0063927646038235905,0.026973402514801993,0.020580637910978403,-0.005114068161908476,0.001278696441915115,0.004402869992697744,20,0.5,0.0038357305228693527,0.0069599040736519815,0.021885708045524713,20.0,0.02523550976013465
1941,10.55,0.71,0.53,1.95,14.1,13.90415826795083,0.014285957247476434,1.95,0.005286004429237356,0.01931231103237281,0.014026306603135455,-2.6321879513661073,-0.008701578953575819,-0.09392701796072803,shiller,-0.008701578953575819,-0.09392701796072803,0.005286004429237356,0.014026306603135455,-2.6321879513661073,-0.005919573729218662,0.006736916300011465,0.027141276484658285,0.02040436018464682,-0.007828965452285473,-0.001092049152274008,0.004827524576944654,20,0.5,0.0028224335738687286,0.008742007303087392,0.023088372553881215,20.0,0.026212546104663843
1942,8.93,0.59,0.63,2.46,15.7,10.101686431929254,0.10748591497013972,2.46,0.006280237957150484,0.024302292522964862,0.018022054565814377,-2.3127023833670393,-0.10219991054090237,-0.10801701554803904,shiller,-0.10219991054090237,-0.10801701554803904,0.006280237957150484,0.018022054565814377,-2.3127023833670393,-0.048342493043103923,0.006901892194774999,0.033588767866152655,0.026686875671377657,-0.009286475343187793,-0.0023845831484127942,0.04595790989469113,20,0.5,0.0022586545231811023,0.050601147566285025,0.013534235536933635,20.0,0.019453809266152297
1943,10.09,0.61,0.69,2.47,16.9,10.150534220432078,0.0736529095747654,2.47,0.0068763039394321565,0.02439988682353518,0.017523582884103023,-2.3175263366576364,-0.06737267161761493,0.17454710862230233,shiller,-0.06737267161761493,0.17454710862230233,0.0068763039394321565,0.017523582884103023,-2.3175263366576364,-0.04211923561773909,0.008708994845749485,0.03476605010620274,0.026057055260453255,-0.01036616328266756,-0.0016571684369180752,0.040462067180821015,20,0.5,0.003525913204415705,0.04564514882215479,-0.021819260420276362,20.0,0.02652323262282756
1944,11.85,0.64,0.72,2.48,17.4,11.05241276397747,0.029156584291455487,2.48,0.007174203748000358,0.024497471600387438,0.01732326785238708,-2.402648753810159,-0.02228028035202333,0.20650718583253666,shiller,-0.02228028035202333,0.20650718583253666,0.007174203748000358,0.01732326785238708,-2.402648753810159,-0.023489667316552058,0.009167745254949127,0.03310533072994178,0.023937585474992654,-0.008607859129554345,0.0005598861253947821,0.02404955344194684,20,0.5,0.004863815690171955,0.028353483006724012,-0.021894234024953038,20.0,0.02022500159278605
1945,13.49,0.66,0.75,2.37,17.8,11.960463439806988,0.02272825107755631,2.37,0.007472014838700995,0.023423514943588058,0.015951500104887065,-2.481606496919498,-0.015554047329555952,0.17021255276010616,shiller,-0.015554047329555952,0.17021255276010616,0.007472014838700995,0.015951500104887065,-2.481606496919498,-0.018402528129261308,0.008844575512297111,0.031912377300343533,0.023067801788046422,-0.008488862356755476,0.0003557131555416357,0.018758241284802944,20,0.5,0.0046001443339193735,0.023002672463180683,0.009873571458970998,20.0,0.03336323877552305
1946,18.02,0.71,0.76,2.19,18.2,15.623163177761654,0.02222313678471004,2.19,0.007571265496318075,0.021663639636026324,0.01409237413970825,-2.7487546320888896,-0.014751121946009046,0.3207058313976317,shiller,-0.014751121946009046,0.3207058313976317,0.007571265496318075,0.01409237413970825,-2.7487546320888896,-0.022596085789639616,0.007914218861030513,0.030829291045950696,0.022915072184920185,-0.009165651409924373,-0.0012514325488938594,0.021344653240745755,20,0.5,0.003331393156068327,0.025927478945707943,0.028706416713089253,20.0,0.047108944842350564
1947,15.21,0.84,1.01,2.25,21.5,11.46929633473557,0.16663134105086747,2.25,0.01004933585300144,0.022250608934819758,0.012201273081818318,-2.4396735809364274,-0.1590600755545494,-0.12334466810048499,shiller,-0.1590600755545494,-0.12334466810048499,0.01004933585300144,0.012201273081818318,-2.4396735809364274,-0.06759736892578865,0.006400425654740543,0.034937217317894155,0.02853679166315361,-0.012686608383074397,-0.006286182728333854,0.06131118619745479,20,0.5,5.712146320334486e-05,0.06765449038899199,0.06554255532050299,20.0,0.08813864111014261
1948,14.83,0.93,1.35,2.44,23.7,10.41934265732032,0.09742211300746831,2.44,0.013409686909917676,0.024107075343233125,0.010697388433315448,-2.343663949625155,-0.08737277715446687,0.025472642305530036,shiller,-0.08737277715446687,0.025472642305530036,0.013409686909917676,0.010697388433315448,-2.343663949625155,-0.03880962296954707,0.009702209671552296,0.03576732528057554,0.02606511560902324,-0.011660249937342413,-0.0019580402657901168,0.03685158270375695,20,0.5,0.0038720847028810897,0.04268170767242816,-0.07242718009067381,20.0,-0.004829811164885164
1949,15.36,1.14,1.58,2.31,24.0,10.24828575803897,0.012578782206860185,2.31,0.01567647938500758,0.022837233902757225,0.007160754517749644,-2.327110448479578,0.0008309047030574911,0.09329853784677661,shiller,0.0008309047030574911,0.09329853784677661,0.01567647938500758,0.007160754517749644,-2.327110448479578,0.0010906978901828925,0.012444587741082761,0.03390396011481718,0.02145937237373442,-0.011066726212059955,0.0013778615290228058,0.00028716363883991326,20,0.5,0.0069112246350527835,0.005820526744869891,-0.05387157400838108,20.0,-0.01506195103883401
1950,16.88,1.47,1.32,2.32,23.5,10.745733299747899,-0.02105340919783238,2.32,0.013113639145383105,0.022934971282495883,0.009821332137112778,-2.374508773438054,0.03672988858283996,0.16218636739604553,shiller,0.03672988858283996,0.16218636739604553,0.013113639145383105,0.009821332137112778,-2.374508773438054,0.011555376984837324,0.012225062238372454,0.032307289391944445,0.02008222715357199,-0.009372318109448562,0.0028527441289238915,-0.008702632855913432,20,0.5,0.007538903183648173,-0.004016473801189151,-0.005014667788259625,20.0,-0.006105365678442517
1951,21.21,1.41,2.12,2.57,25.4,11.895759839437062,0.07774875287437763,2.57,0.02097840638519171,0.02537530633122824,0.00439689994603653,-2.476182020608157,-0.06463511372899453,0.27959134237478034,shiller,-0.06463511372899453,0.27959134237478034,0.02097840638519171,0.00439689994603653,-2.476182020608157,-0.031006668894483804,0.012442767163385162,0.038377142832242146,0.025934375668856986,-0.013001836501013907,-0.000559069337628745,0.03044759955685506,20,0.5,0.005941848912878208,0.03694851780736201,0.037882934328277496,20.0,0.026327557343440174
1952,24.19,1.41,2.39,2.68,26.5,12.527059748172302,0.042395558967685765,2.68,0.023618865598633996,0.026447170014848295,0.0028283044162142994,-2.5278910844022335,-0.021417152582494055,0.16714117652373406,shiller,-0.021417152582494055,0.16714117652373406,0.023618865598633996,0.0028283044162142994,-2.5278910844022335,-0.0065026526614994536,0.013185397689071718,0.036763497508008405,0.023578099818936687,-0.01031632749316011,0.0028690701959116077,0.009371722857411061,20,0.5,0.008027233942491663,0.014529886603991116,-0.03368046664977742,20.0,-0.0026737977552936144
1953,26.18,1.45,2.58,2.83,26.6,13.010773447995184,0.0037664827954768648,2.83,0.025472795973031023,0.027906953253007877,0.0024341572799768535,-2.5657777410259706,0.019852382803157133,0.10934394871475514,shiller,0.019852382803157133,0.10934394871475514,0.025472795973031023,0.0024341572799768535,-2.5657777410259706,0.014195270305024613,0.01390184347756102,0.035598832042346866,0.021696988564785843,-0.007691878789338989,0.0062099646882220316,-0.007985305616802581,20,0.5,0.010055904082891526,-0.0041393662221330865,-0.03051749872510573,20.0,-0.024014846063606276
1954,25.46,1.54,1.8,2.48,26.9,12.002650554927829,0.011215070820140003,2.48,0.017839918128331002,0.024497471600387438,0.006657553472056436,-2.485127504975017,0.01425772515289102,0.00536830954954421,shiller,0.01425772515289102,0.00536830954954421,0.017839918128331002,0.006657553472056436,-2.485127504975017,0.010312119182779887,0.01187142688734258,0.0327099608551479,0.02083853396780532,-0.008212489254760463,0.003658937632582118,-0.006653181550197769,20,0.5,0.007765182259962349,-0.0025469369228175373,0.053579618718545885,20.0,0.03938434841352127
1955,35.6,1.64,1.81,2.61,26.7,15.990781062969836,-0.0074627212015896,2.61,0.017938145131012995,0.02576520788602641,0.007827062755013416,-2.7720123726178567,0.025302639329920603,0.36243494115127484,shiller,0.025302639329920603,0.36243494115127484,0.017938145131012995,0.007827062755013416,-2.7720123726178567,0.0010510141493960661,0.011476036087518928,0.033434877621552964,0.021958841534034036,-0.007669669735526553,0.0038063663519923747,0.0027553522025963086,20,0.5,0.007641201219755651,0.006590187070359585,0.010120822023889614,20.0,-0.00019129715889027246
1956,44.15,1.74,3.21,2.9,26.8,18.292585385418896,0.003738322110607158,2.9,0.03159556158975056,0.02858745685191255,-0.0030081047378380105,-2.906495807548065,0.014199823020405837,0.2359634454177444,shiller,0.014199823020405837,0.2359634454177444,0.03159556158975056,-0.0030081047378380105,-2.906495807548065,0.012059490634683128,0.01395020643919584,0.03621505919928501,0.022264852760089174,-0.007627602347372461,0.006322604091823378,-0.00573688654285975,20,0.5,0.010136405265509608,-0.0019230853691735196,-0.03976767564956954,20.0,-0.04081868979896561
1957,45.43,1.79,3.86,3.46,27.6,16.717780078533004,0.029413885206293407,3.46,0.037873652428081515,0.034014878587277655,-0.00385877384080386,-2.8164728284191156,0.0021816763834571554,0.03562904301764726,shiller,0.0021816763834571554,0.03562904301764726,0.037873652428081515,-0.00385877384080386,-2.8164728284191156,0.01609287180267372,0.015016097278603095,0.038632652324671,0.023616555046067907,-0.004617773737393346,0.010398323541209748,-0.005694548261463973,20,0.5,0.012707210409906421,-0.0033856613927672995,-0.03870889247802983,20.0,-0.050768383112712964
1958,41.12,1.75,2.54,3.09,28.6,13.788431552307637,0.03559094510270253,3.09,0.025082780367463156,0.03043220712020198,0.0053494267527388235,-2.6238299472877906,0.0022827073253789826,-0.09587405158950779,shiller,0.0022827073253789826,-0.09587405158950779,0.025082780367463156,0.0053494267527388235,-2.6238299472877906,0.010762646280962573,0.012104391939739138,0.03470116948368929,0.022596777543950147,-0.004268962363487307,0.00783542957625183,-0.0029272167047107427,20,0.5,0.009969910757995484,-0.000792735522967089,0.06471590379621422,20.0,0.048623031993540504
1959,55.62,1.83,3.74,4.02,29.0,17.98033934299339,0.013889112160667093,4.02,0.03671758293516277,0.039413002356835036,0.002695419421672264,-2.889278902224295,0.011193668206796063,0.3093376027803918,shiller,0.011193668206796063,0.3093376027803918,0.03671758293516277,0.002695419421672264,-2.889278902224295,0.004856064927687075,0.014857573985145287,0.040873990415962236,0.02601641643081695,-0.0014609880591271995,0.013396585926018088,0.008540520998331013,20,0.5,0.014127079955581687,0.009271015027894612,-0.06901630399614239,20.0,-0.07977895027710497
1960,58.03,1.95,4.28,4.72,29.3,18.33828499437557,0.010291686036547724,4.72,0.04190940307720962,0.04611993561355312,0.0042105325363435,-2.908990950698765,0.026425896898615048,0.038750741579881655,shiller,0.026425896898615048,0.038750741579881655,0.04190940307720962,0.0042105325363435,-2.908990950698765,0.020643030254005774,0.014989613660090337,0.04116651688342625,0.026176903223335914,0.00495341873012687,0.019943032390217205,-0.0006999978637885693,20,0.5,0.017466323025153774,-0.0031767072288520007,-0.04931853836628797,20.0,-0.05417460329397504
1961,59.72,2.02,2.91,3.84,29.8,18.470416986477172,0.016920877488337177,3.84,0.028684633859908954,0.03768106696768849,0.008996433107779537,-2.916170370376293,0.02498852558887244,0.02006249779428681,shiller,0.02498852558887244,0.02006249779428681,0.028684633859908954,0.008996433107779537,-2.916170370376293,0.013587915543328208,0.01151925075795494,0.03553160738302742,0.024012356625072482,0.002149459584661069,0.013668710342616009,8.079479928780123e-05,20,0.5,0.012593980550285475,-0.0009939349930427333,0.11004083004765147,20.0,0.0893977997936457
1962,69.07,2.13,3.39,4.08,30.0,21.197931400015225,0.006688988150796489,4.08,0.03333805961051037,0.03998964821615847,0.006651588605648101,-3.0539036014461907,0.021995645709112464,0.14714121188703141,shiller,0.021995645709112464,0.14714121188703141,0.03333805961051037,0.006651588605648101,-3.0539036014461907,0.010469102778798593,0.012295033386078312,0.0374304941526254,0.025135460766547088,0.0025591540635330687,0.01485418744961138,0.004385084670812788,20,0.5,0.013574610417844846,0.003105507639046254,-0.006037986933342565,20.0,-0.019625902476670773
1963,65.06,2.28,3.5,3.83,30.4,19.259231693254044,0.013245226750020505,3.83,0.0344014267173324,0.03758476032727121,0.0031833336099388113,-2.9579905142583103,0.020092832860489865,-0.05870412897846332,shiller,0.020092832860489865,-0.05870412897846332,0.0344014267173324,0.0031833336099388113,-2.9579905142583103,0.020061703195216156,0.01266698932382524,0.03630756185705815,0.023640572533232908,0.0012771984702130632,0.013944187794038302,-0.0061175154011778535,20,0.5,0.01330558855893177,-0.006756114636284385,0.018686025737193246,20.0,0.008216922958394653
1964,76.45,2.5,4.09,4.17,30.9,21.627216196980925,0.016313575491523787,4.17,0.04008572353928564,0.04085399400826605,0.0007682704689804115,-3.0739525306642927,0.018087851225808613,0.1591033929391133,shiller,0.018087851225808613,0.1591033929391133,0.04008572353928564,0.0007682704689804115,-3.0739525306642927,0.014676261025574984,0.014165249966454348,0.039505677790010706,0.025340427823556357,0.0013483162182553465,0.015513566184709695,0.0008373051591347106,20,0.5,0.014839408075582022,0.00016314705000703734,-0.01583698225742297,20.0,-0.03589868545263913
1965,86.12,2.72,4.46,4.19,31.2,23.26933508192246,0.00966191091173689,4.19,0.04363403702006131,0.04104596943600098,-0.0025880675840603273,-3.147136402858789,0.03042381262754875,0.11011434311186985,shiller,0.03042381262754875,0.11011434311186985,0.04363403702006131,-0.0025880675840603273,-3.147136402858789,0.025067323195687934,0.014825521400640057,0.039239007285670716,0.02441348588503066,0.0018069621503302644,0.01663248355097032,-0.008434839644717612,20,0.5,0.01572900247580519,-0.009338320719882744,-0.0020628855286581316,20.0,-0.016739146554233114
1966,93.32,2.87,5.44,4.61,31.8,24.058483388421738,0.01904819497069463,4.61,0.052971884766105724,0.04506896336757812,-0.007902921398527607,-3.1804876739970838,0.024585842049366678,0.06694969264830053,shiller,0.024585842049366678,0.06694969264830053,0.052971884766105724,-0.007902921398527607,-3.1804876739970838,0.030396334922094703,0.016883975701665457,0.04229703174137281,0.025413056039707352,0.002771931626205308,0.019655907327870765,-0.010740427594223938,20,0.5,0.01826994151476811,-0.012126393407326592,-0.032548839264490315,20.0,-0.05761616246017825
1967,84.45,2.92,5.55,4.58,32.9,20.43224212538428,0.03400636798519494,4.58,0.05401458830623825,0.044782142771893185,-0.009232445534345067,-3.0171141495226452,0.018965516780910782,-0.11885435760933155,shiller,0.018965516780910782,-0.11885435760933155,0.05401458830623825,-0.009232445534345067,-3.0171141495226452,0.03617038463600433,0.017487476268469474,0.04238925331517736,0.024901777046707884,0.002392889456715827,0.0198803657251853,-0.01629001891081903,20,0.5,0.018683920996827388,-0.017486463639176945,0.010404331355641894,20.0,-0.01999200356645281
1968,95.04,3.07,6.17,5.53,34.1,21.511535896332177,0.03582472651814501,5.53,0.059871397037390334,0.05382508669490746,-0.006046310342482875,-3.06858934455813,0.018189861788093245,0.09591506661525198,shiller,0.018189861788093245,0.09591506661525198,0.059871397037390334,-0.006046310342482875,-3.06858934455813,0.027124849933027793,0.018917318327089497,0.04735787933704928,0.028440561009959786,0.006467207357858176,0.025384525684947673,-0.0017403242480801204,20,0.5,0.022150922006018585,-0.0049739279270092085,-0.047189098177805366,20.0,-0.0833594828138097
1969,102.04,3.16,8.05,6.04,35.6,21.19496807284715,0.04304825356851363,6.04,0.07742389696480362,0.058646195432733424,-0.018777701532070194,-3.053763798450418,0.016823143468876707,0.041694047651884295,shiller,0.016823143468876707,0.041694047651884295,0.07742389696480362,-0.018777701532070194,-3.053763798450418,0.042970374031579404,0.023806163316511073,0.05288850279889162,0.02908233948238055,0.0057576926338418,0.029563855950352873,-0.013406518081226532,20,0.5,0.026685009633431973,-0.016285364398147432,-0.0639967429148357,20.0,-0.0911215928478635
