theta,mean_y_1,std_y_1,mean_y_10,std_y_10,mean_spr,std_spr,mean_term_prem_nom_component,std_term_prem_nom_component,mean_xr,std_xr,jensen_xr,sharpe_xr,mean_xb,std_xb,jensen_xb,sharpe_xb,mean_duration
0.0,0.016412330733111654,0.031293886749796974,0.016412330733111654,0.008811464986042804,-7.542275982507857e-20,0.02585694152942563,0.0,0.0,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.004520529873985251,0.0737311041980578,0.007238667737117679,0.09817658118442173,20.0
0.25,0.016412330733111654,0.031293886749796974,0.01763515148837353,0.010797542865281513,0.0012228207552618749,0.025112111309071056,0.001222820755261874,0.0031930606208925216,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.004830841118335852,0.07673078592063111,0.007774647872334712,0.10132370963040392,20.0
0.5,0.016412330733111654,0.031293886749796974,0.018857972243635404,0.013263605125014623,0.002445641510523748,0.024759768088566628,0.002445641510523748,0.006386121241785043,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.005141152362686463,0.08877331247408525,0.009081502866497252,0.10229992115196027,20.0
0.75,0.016412330733111654,0.031293886749796974,0.02008079299889728,0.015989083218071812,0.0036684622657856226,0.024816634934201276,0.003668462265785622,0.009579181862677566,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.005451463607037055,0.1068435221486845,0.011159232719605273,0.10444463543682109,20.0
1.0,0.016412330733111654,0.031293886749796974,0.02130361375415915,0.0188618561030967,0.004891283021047496,0.02527995046222649,0.004891283021047496,0.012772242483570086,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.005761774851387667,0.12842166935740354,0.014007837431658808,0.10907689879559453,20.0
