year,P,D,R,RLONG,CPI,CAPE,pi,long_yield_pct,y_1_nom,y_10_nom_obs,spr_nom,cape,rtb,xr,long_yield_source,rtb_z,xr_z,y_1_nom_z,spr_nom_z,cape_z,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,maturity_n,theta,y_10_real_theta,spr_theta,r_10_real_theta,duration_theta,xb_theta
1930,21.71,0.98,4.15,3.29,17.1,22.31072429433685,0.0,4.66,0.040661981718889635,0.04554681495597039,0.004884833237080756,-3.1050674729258394,0.05836324329691494,-0.14969903058772954,aaa,0.05836324329691494,-0.14969903058772954,0.040661981718889635,0.004884833237080756,-3.1050674729258394,0.04560656230177644,0.015395064888621482,0.03271125315692934,0.01731618826830786,0.012835561799041051,0.028230626687662533,-0.017375935614113908,10,1.0,0.028230626687662533,-0.017375935614113908,-0.004545532798052365,10.0,-0.04589335904233921
1931,15.98,0.82,2.43,3.34,15.9,16.705478731547615,-0.07275935428242843,4.42,0.02400945246035187,0.04325104199431493,0.019241589533963065,-2.815736733377592,0.11342133600131807,-0.2970560791998768,aaa,0.11342133600131807,-0.2970560791998768,0.02400945246035187,0.019241589533963065,-2.815736733377592,0.06365593593823166,0.011606224140581848,0.02251133214078852,0.010905108000206673,0.02073970985352641,0.03234593399410826,-0.031310001944123395,10,1.0,0.03234593399410826,-0.031310001944123395,-0.008807139070349024,10.0,-0.054413701372125464
1932,8.3,0.5,3.36,3.68,14.3,9.312406455177847,-0.10605957196032421,5.2,0.033047854046200344,0.05069311431551812,0.01764526026931778,-2.2313475385736523,0.13006902442067608,-0.6205956713143197,aaa,0.13006902442067608,-0.6205956713143197,0.033047854046200344,0.01764526026931778,-2.2313475385736523,0.0881948444032608,0.018555646104734973,0.027950208093181394,0.009394561988446421,0.02274290622233673,0.041298552327071705,-0.04689629207618909,10,1.0,0.041298552327071705,-0.04689629207618909,-0.04822763100256272,10.0,-0.11188356694079438
1933,7.09,0.44,1.46,3.31,12.9,8.72804616281353,-0.10303222589823519,4.44,0.014494446150452565,0.04344255784283673,0.028948111692384166,-2.166541537565079,0.13608007994443552,-0.13040832703695046,aaa,0.13608007994443552,-0.13040832703695046,0.014494446150452565,0.028948111692384166,-2.166541537565079,0.06058639170343254,0.013228126607423868,0.023865911161473085,0.010637784554049217,0.019576646681363646,0.03280477328878752,-0.02778161841464502,10,1.0,0.03280477328878752,-0.02778161841464502,0.11774256367162939,10.0,0.02954771926836859
1934,10.54,0.45,1.01,3.12,13.2,13.02511982833238,0.022989518224698562,4.35,0.01004933585300144,0.04258044753511839,0.03253111168211695,-2.56687978746908,-0.008495072074245998,0.42380598172104117,aaa,-0.008495072074245998,0.42380598172104117,0.01004933585300144,0.03253111168211695,-2.56687978746908,-0.029942387175854495,0.0030038088871124384,0.0316037269192759,0.028599918032163458,0.01097672061584249,0.01398052950295493,0.043922916678809425,10,1.0,0.01398052950295493,0.043922916678809425,0.2022229673612808,10.0,0.14163657565784826
1935,9.26,0.47,0.75,2.79,13.6,11.495907968201605,0.02985296314968113,3.77,0.007472014838700995,0.03700672562909567,0.029534710790394672,-2.4419911431950623,-0.01980362729667969,-0.09001298276830394,aaa,-0.01980362729667969,-0.09001298276830394,0.007472014838700995,0.029534710790394672,-2.4419911431950623,-0.014373259325001927,0.0008760955955578291,0.023886096991036224,0.023010001395478395,0.013120628638059444,0.013996724233617273,0.0283699835586192,10,1.0,0.013996724233617273,0.0283699835586192,0.013834776926993836,10.0,0.043777164102848334
1936,13.76,0.72,0.75,2.65,13.8,17.087359845997245,0.014598799421152851,3.37,0.007472014838700995,0.033144598592302024,0.025672583753601028,-2.8383389998802047,-0.0071267845824518564,0.43959232346078136,aaa,-0.0071267845824518564,0.43959232346078136,0.007472014838700995,0.025672583753601028,-2.8383389998802047,-0.027355026596271138,0.0016465353724117397,0.02613889478632637,0.02449235941391463,0.007005703805975653,0.008652239178387392,0.03600726577465853,10,1.0,0.008652239178387392,0.03600726577465853,0.062097089730686214,10.0,0.07647034905568814
1937,17.59,0.8,0.88,2.68,14.1,21.618741582953504,0.021506205220963463,3.1,0.008761505668572752,0.03052920503482287,0.02176769936625012,-3.0735606043631565,-0.014034190382262468,0.2825691912723312,aaa,-0.014034190382262468,0.2825691912723312,0.008761505668572752,0.02176769936625012,-3.0735606043631565,-0.02240360050807128,9.165172136745264e-05,0.02273280246372115,0.022641150742353698,0.007796402571101719,0.007888054292469172,0.03029165480054045,10,1.0,0.007888054292469172,0.03029165480054045,0.015529903151651384,10.0,0.04288492974792252
1938,11.31,0.51,0.88,2.56,14.2,13.511461918562416,0.007067167223092353,3.17,0.008761505668572752,0.031207927124193163,0.02244642145562041,-2.6035383562260628,0.0016943384454803992,-0.40629905244008735,aaa,0.0016943384454803992,-0.40629905244008735,0.008761505668572752,0.02244642145562041,-2.6035383562260628,0.011408119058025998,0.0012658534158961426,0.016992099317046948,0.015726245901150807,0.014215827807146215,0.015481681223042358,0.004073562165016359,10,1.0,0.015481681223042358,0.004073562165016359,-0.060454588082689484,10.0,-0.03805098757461821
1939,12.5,0.62,0.56,2.36,14.0,15.599634410919277,-0.014184634991956413,3.01,0.005584378293900615,0.029655884907510657,0.024071506613610044,-2.7472474787834007,0.022946140660529163,0.13968898771934105,aaa,0.022946140660529163,0.13968898771934105,0.005584378293900615,0.024071506613610044,-2.7472474787834007,-0.0018479437087551252,0.002299624842486008,0.020032139799069572,0.017732514956583564,0.009623745108441085,0.011923369950927094,0.013771313659682219,10,1.0,0.011923369950927094,0.013771313659682219,0.04750648267207973,10.0,0.03609836361405373
1940,12.3,0.67,0.56,2.21,13.9,16.378480342613663,-0.007168489478612516,2.88,0.005584378293900615,0.028393074501217887,0.02280869620731727,-2.7959682989448296,0.012752867772513131,0.03132597572619654,aaa,0.012752867772513131,0.03132597572619654,0.005584378293900615,0.02280869620731727,-2.7959682989448296,-0.001728016472303348,0.0011994303103169098,0.018428224139646777,0.017228793829329868,0.00996485036157111,0.01116428067188802,0.012892297144191368,10,1.0,0.01116428067188802,0.012892297144191368,0.018755173462278757,10.0,0.020603117171033882
1941,10.55,0.71,0.53,1.95,14.1,13.90415826795083,0.014285957247476434,2.75,0.005286004429237356,0.02712866738825262,0.021842662959015262,-2.6321879513661073,-0.008701578953575819,-0.09392701796072803,aaa,-0.008701578953575819,-0.09392701796072803,0.005286004429237356,0.021842662959015262,-2.6321879513661073,-0.005889756393232935,0.0008129714231445478,0.018394387720411354,0.017581416297266807,0.008734279667841266,0.009547251090985814,0.01543700748421875,10,1.0,0.009547251090985814,0.01543700748421875,0.025717546900007868,10.0,0.027445563372311216
1942,8.93,0.59,0.63,2.46,15.7,10.101686431929254,0.10748591497013972,2.83,0.006280237957150484,0.027906953253007877,0.021626715295857392,-2.3127023833670393,-0.10219991054090237,-0.10801701554803904,aaa,-0.10219991054090237,-0.10801701554803904,0.006280237957150484,0.021626715295857392,-2.3127023833670393,-0.04657290957355195,-0.0014742237960377004,0.02486830944459143,0.026342533240629133,0.0030386438084164455,0.0015644200123787451,0.0481373295859307,10,1.0,0.0015644200123787451,0.0481373295859307,0.08139273079844944,10.0,0.08728248719168238
1943,10.09,0.61,0.69,2.47,16.9,10.150534220432078,0.0736529095747654,2.79,0.0068763039394321565,0.027517886036739245,0.020641582097307088,-2.3175263366576364,-0.06737267161761493,0.17454710862230233,aaa,-0.06737267161761493,0.17454710862230233,0.0068763039394321565,0.020641582097307088,-2.3175263366576364,-0.040830435248034036,0.001879136830670931,0.027072154549399235,0.025193017718728304,0.0004457314873400099,0.002324868318010941,0.043155303566044974,10,1.0,0.002324868318010941,0.043155303566044974,-0.005279614738311018,10.0,0.04129329483524093
1944,11.85,0.64,0.72,2.48,17.4,11.05241276397747,0.029156584291455487,2.72,0.007174203748000358,0.026836653953559678,0.019662450205559318,-2.402648753810159,-0.02228028035202333,0.20650718583253666,aaa,-0.02228028035202333,0.20650718583253666,0.007174203748000358,0.019662450205559318,-2.402648753810159,-0.021186833092903232,0.004040545688419032,0.02499942236183264,0.020958876673413607,0.001837231591727037,0.005877777280146069,0.027064610373049303,10,1.0,0.005877777280146069,0.027064610373049303,-0.029651312341205213,10.0,0.011179122906828824
1945,13.49,0.66,0.75,2.37,17.8,11.960463439806988,0.02272825107755631,2.69,0.007472014838700995,0.026544555222112284,0.019072540383411288,-2.481606496919498,-0.015554047329555952,0.17021255276010616,aaa,-0.015554047329555952,0.17021255276010616,0.007472014838700995,0.019072540383411288,-2.481606496919498,-0.016505156550751573,0.003880513415792138,0.023791008995868116,0.019910495580075977,0.0027535462262441683,0.006634059642036306,0.02313921619278788,10,1.0,0.006634059642036306,0.02313921619278788,-0.0009287639768660594,10.0,0.020258069116037173
1946,18.02,0.71,0.76,2.19,18.2,15.623163177761654,0.02222313678471004,2.54,0.007571265496318075,0.025082780367463156,0.017511514871145082,-2.7487546320888896,-0.014751121946009046,0.3207058313976317,aaa,-0.014751121946009046,0.3207058313976317,0.007571265496318075,0.017511514871145082,-2.7487546320888896,-0.021477042267996734,0.002962904579699277,0.02343107640563312,0.020468171825933842,0.0016517039618300366,0.004614608541529314,0.026091650809526048,10,1.0,0.004614608541529314,0.026091650809526048,0.024809119546599243,10.0,0.04131427609735082
1947,15.21,0.84,1.01,2.25,21.5,11.46929633473557,0.16663134105086747,2.57,0.01004933585300144,0.02537530633122824,0.0153259704782268,-2.4396735809364274,-0.1590600755545494,-0.12334466810048499,aaa,-0.1590600755545494,-0.12334466810048499,0.01004933585300144,0.0153259704782268,-2.4396735809364274,-0.06728397678789204,-0.0030082397617085766,0.027122461920705547,0.030130701682414125,-0.0017471555894773075,-0.004755395351185884,0.06252858143670616,10,1.0,-0.004755395351185884,0.06252858143670616,0.0889446435759661,10.0,0.11042168584396284
1948,14.83,0.93,1.35,2.44,23.7,10.41934265732032,0.09742211300746831,2.86,0.013409686909917676,0.028198654358678778,0.014788967448761101,-2.343663949625155,-0.08737277715446687,0.025472642305530036,aaa,-0.08737277715446687,0.025472642305530036,0.013409686909917676,0.014788967448761101,-2.343663949625155,-0.03903706606026462,0.003248646989635385,0.02899212648679042,0.025743479497155036,-0.0007934721281116427,0.002455174861523742,0.04149224092178837,10,1.0,0.002455174861523742,0.04149224092178837,-0.06965052726557253,10.0,-0.0023665504776804874
1949,15.36,1.14,1.58,2.31,24.0,10.24828575803897,0.012578782206860185,2.71,0.01567647938500758,0.026739297189621605,0.011062817804614024,-2.327110448479578,0.0008309047030574911,0.09329853784677661,aaa,0.0008309047030574911,0.09329853784677661,0.01567647938500758,0.011062817804614024,-2.327110448479578,0.0010692097813983868,0.009703157834778476,0.02698100975724805,0.017277851922469573,-0.00024171256762644394,0.009461445267152032,0.008392235485753645,10,1.0,0.009461445267152032,0.008392235485753645,-0.06060125878913087,10.0,-0.021564192728866248
1950,16.88,1.47,1.32,2.32,23.5,10.745733299747899,-0.02105340919783238,2.57,0.013113639145383105,0.02537530633122824,0.012261667185845135,-2.374508773438054,0.03672988858283996,0.16218636739604553,aaa,0.03672988858283996,0.16218636739604553,0.013113639145383105,0.012261667185845135,-2.374508773438054,0.01315744290924174,0.010468772933151826,0.024521418094850304,0.014052645161698478,0.0008538882363779352,0.011322661169529761,-0.001834781739711978,10,1.0,0.011322661169529761,-0.001834781739711978,-0.007289497854247526,10.0,-0.008358707635645913
1951,21.21,1.41,2.12,2.57,25.4,11.895759839437062,0.07774875287437763,2.66,0.02097840638519171,0.026252371144065745,0.005273964758874036,-2.476182020608157,-0.06463511372899453,0.27959134237478034,aaa,-0.06463511372899453,0.27959134237478034,0.02097840638519171,0.005273964758874036,-2.476182020608157,-0.031065882820886775,0.00881042007425467,0.033173524422012476,0.024363104347757805,-0.006921153277946731,0.0018892667963079385,0.032955149617194715,10,1.0,0.0018892667963079385,0.032955149617194715,0.09622321052852617,10.0,0.08306576761928443
1952,24.19,1.41,2.39,2.68,26.5,12.527059748172302,0.042395558967685765,2.98,0.023618865598633996,0.02936460862990393,0.005745743031269936,-2.5278910844022335,-0.021417152582494055,0.16714117652373406,aaa,-0.021417152582494055,0.16714117652373406,0.023618865598633996,0.005745743031269936,-2.5278910844022335,-0.006849520993247527,0.010995338883807163,0.0317157460724622,0.020720407188655036,-0.0023511374425582675,0.008644201441248896,0.015493722434496423,10,1.0,0.008644201441248896,0.015493722434496423,-0.05890514500816067,10.0,-0.027839262187273898
1953,26.18,1.45,2.58,2.83,26.6,13.010773447995184,0.0037664827954768648,3.02,0.025472795973031023,0.029752958149347798,0.004280162176316774,-2.5657777410259706,0.019852382803157133,0.10934394871475514,aaa,0.019852382803157133,0.10934394871475514,0.025472795973031023,0.004280162176316774,-2.5657777410259706,0.015300229935577569,0.013516884547745425,0.03000681088256992,0.016489926334824493,-0.00025385273322212076,0.013263031814523304,-0.0020371981210542643,10,1.0,0.013263031814523304,-0.0020371981210542643,-0.03292527191822078,10.0,-0.026075750924973256
1954,25.46,1.54,1.8,2.48,26.9,12.002650554927829,0.011215070820140003,3.06,0.017839918128331002,0.03014115691198685,0.012301238783655848,-2.485127504975017,0.01425772515289102,0.00536830954954421,aaa,0.01425772515289102,0.00536830954954421,0.017839918128331002,0.012301238783655848,-2.485127504975017,0.0101011094951016,0.009370638987990879,0.02617245335127654,0.016801814363285664,0.0039687035607103086,0.013339342548701187,0.0032382330535995867,10,1.0,0.013339342548701187,0.0032382330535995867,0.01257623520692236,10.0,-0.0027239947286552095
1955,35.6,1.64,1.81,2.61,26.7,15.990781062969836,-0.0074627212015896,2.93,0.017938145131012995,0.028878959550376674,0.01094081441936368,-2.7720123726178567,0.025302639329920603,0.36243494115127484,aaa,0.025302639329920603,0.36243494115127484,0.017938145131012995,0.01094081441936368,-2.7720123726178567,0.0017661621374567577,0.009676895494378017,0.027866761675346324,0.01818986618096831,0.0010121978750303497,0.010689093369408367,0.00892293123195161,10,1.0,0.010689093369408367,0.00892293123195161,0.03719158516233659,10.0,0.027090475667234985
1956,44.15,1.74,3.21,2.9,26.8,18.292585385418896,0.003738322110607158,3.11,0.03159556158975056,0.030626193541760837,-0.000969368047989725,-2.906495807548065,0.014199823020405837,0.2359634454177444,aaa,0.014199823020405837,0.2359634454177444,0.03159556158975056,-0.000969368047989725,-2.906495807548065,0.012027123341705019,0.014288421112615617,0.032461420941736506,0.01817299982912089,-0.001835227399975669,0.012453193712639948,0.0004260703709349292,10,1.0,0.012453193712639948,0.0004260703709349292,-0.005187809719675862,10.0,-0.00695397185713262
1957,45.43,1.79,3.86,3.46,27.6,16.717780078533004,0.029413885206293407,3.77,0.037873652428081515,0.03700672562909567,-0.0008669267989858467,-2.8164728284191156,0.0021816763834571554,0.03562904301764726,aaa,0.0021816763834571554,0.03562904301764726,0.037873652428081515,-0.0008669267989858467,-2.8164728284191156,0.016171193130200417,0.015488015428743788,0.03566585033568644,0.020177834906942655,0.0013408752934092258,0.016828890722153014,0.0006576975919525968,10,1.0,0.016828890722153014,0.0006576975919525968,-0.026928079372977642,10.0,-0.03895520271468266
1958,41.12,1.75,2.54,3.09,28.6,13.788431552307637,0.03559094510270253,3.6,0.025082780367463156,0.035367143837291316,0.01028436346982816,-2.6238299472877906,0.0022827073253789826,-0.09587405158950779,aaa,0.0022827073253789826,-0.09587405158950779,0.025082780367463156,0.01028436346982816,-2.6238299472877906,0.01152769174099767,0.010059691214068463,0.029150023111444084,0.01909033189737562,0.006217120725847233,0.016276811939915696,0.004749120198918025,10,1.0,0.016276811939915696,0.004749120198918025,0.021797599762288872,10.0,0.005626406632088455
1959,55.62,1.83,3.74,4.02,29.0,17.98033934299339,0.013889112160667093,4.12,0.03671758293516277,0.040373894138273254,0.003656311203110482,-2.889278902224295,0.011193668206796063,0.3093376027803918,aaa,0.011193668206796063,0.3093376027803918,0.03671758293516277,0.003656311203110482,-2.889278902224295,0.006818458454034162,0.015357712665271236,0.03858303991622306,0.023225327250951826,0.0017908542220501922,0.01714856688732143,0.010330108433287266,10,1.0,0.01714856688732143,0.010330108433287266,0.00843101741326413,10.0,-0.0030966743277335406
1960,58.03,1.95,4.28,4.72,29.3,18.33828499437557,0.010291686036547724,4.61,0.04190940307720962,0.04506896336757812,0.003159560290368499,-2.908990950698765,0.026425896898615048,0.038750741579881655,aaa,0.026425896898615048,0.038750741579881655,0.04190940307720962,0.003159560290368499,-2.908990950698765,0.02574757017368305,0.016657624788387636,0.0381103351553554,0.02145271036696776,0.00695862821222272,0.023616253000610356,-0.0021313171730726957,10,1.0,0.023616253000610356,-0.0021313171730726957,-0.04106060813227891,10.0,-0.04787906658631307
1961,59.72,2.02,2.91,3.84,29.8,18.470416986477172,0.016920877488337177,4.32,0.028684633859908954,0.042292912190251455,0.013608278330342501,-2.916170370376293,0.02498852558887244,0.02006249779428681,aaa,0.02498852558887244,0.02006249779428681,0.028684633859908954,0.013608278330342501,-2.916170370376293,0.01599645437020459,0.010179164064885341,0.031174681748120103,0.020995517683234762,0.011118230442131352,0.021297394507016693,0.005300940136812104,10,1.0,0.021297394507016693,0.005300940136812104,0.044485979442953294,10.0,0.018738409269270243
1962,69.07,2.13,3.39,4.08,30.0,21.197931400015225,0.006688988150796489,4.42,0.03333805961051037,0.04325104199431493,0.009912982383804565,-3.0539036014461907,0.021995645709112464,0.14714121188703141,aaa,0.021995645709112464,0.14714121188703141,0.03333805961051037,0.009912982383804565,-3.0539036014461907,0.013002900961058411,0.011778533124734682,0.03427944726312556,0.02250091413839088,0.008971594731189372,0.020750127855924054,0.007747226894865643,10,1.0,0.020750127855924054,0.007747226894865643,0.026222794366850433,10.0,0.010226339996645843
1963,65.06,2.28,3.5,3.83,30.4,19.259231693254044,0.013245226750020505,4.21,0.0344014267173324,0.04123790801624474,0.006836481298912338,-2.9579905142583103,0.020092832860489865,-0.05870412897846332,aaa,0.020092832860489865,-0.05870412897846332,0.0344014267173324,0.006836481298912338,-2.9579905142583103,0.02219637662814783,0.012428734394274842,0.03239900487708213,0.01997027048280729,0.008838903139162607,0.02126763753343745,-0.0009287390947103798,10,1.0,0.02126763753343745,-0.0009287390947103798,0.01609254075830352,10.0,0.0030896397972451084
1964,76.45,2.5,4.09,4.17,30.9,21.627216196980925,0.016313575491523787,4.39,0.04008572353928564,0.042963699432115664,0.002877975892830023,-3.0739525306642927,0.018087851225808613,0.1591033929391133,aaa,0.018087851225808613,0.1591033929391133,0.04008572353928564,0.002877975892830023,-3.0739525306642927,0.01670181179105024,0.01500260055687555,0.037407699905013234,0.022405099348137683,0.00555599952710243,0.02055860008397798,0.003856788292927741,10,1.0,0.02055860008397798,0.003856788292927741,0.027648974578572683,10.0,0.005452597950424853
1965,86.12,2.72,4.46,4.19,31.2,23.26933508192246,0.00966191091173689,4.43,0.04363403702006131,0.04334680450336586,-0.0002872325166954487,-3.147136402858789,0.03042381262754875,0.11011434311186985,aaa,0.03042381262754875,0.11011434311186985,0.04363403702006131,-0.0002872325166954487,-3.147136402858789,0.026824804937697323,0.016667110238142425,0.03750246327817074,0.02083535304002832,0.0058443412251951155,0.02251145146333754,-0.004313353474359783,10,1.0,0.02251145146333754,-0.004313353474359783,0.0029829376697419197,10.0,-0.01371887412130832
1966,93.32,2.87,5.44,4.61,31.8,24.058483388421738,0.01904819497069463,4.74,0.052971884766105724,0.046310902863250264,-0.00666098190285546,-3.1804876739970838,0.024585842049366678,0.06694969264830053,aaa,0.024585842049366678,0.06694969264830053,0.052971884766105724,-0.00666098190285546,-3.1804876739970838,0.03210787353679119,0.020181046168866765,0.04199362305479904,0.021812576885932276,0.004317279808451223,0.02449832597731799,-0.007609547559473202,10,1.0,0.02449832597731799,-0.007609547559473202,0.004629580837513497,10.0,-0.022195224100183826
1967,84.45,2.92,5.55,4.58,32.9,20.43224212538428,0.03400636798519494,5.2,0.05401458830623825,0.05069311431551812,-0.0033214739907201293,-3.0171141495226452,0.018965516780910782,-0.11885435760933155,aaa,0.018965516780910782,-0.11885435760933155,0.05401458830623825,-0.0033214739907201293,-3.0171141495226452,0.035368476795044526,0.0199891815504576,0.04271596877322866,0.02272678722277106,0.007977145542289461,0.027966327092747063,-0.0074021497022974635,10,1.0,0.027966327092747063,-0.0074021497022974635,-0.006713684061543684,10.0,-0.038821557598334874
1968,95.04,3.07,6.17,5.53,34.1,21.511535896332177,0.03582472651814501,6.17,0.059871397037390334,0.059871397037390334,0.0,-3.06858934455813,0.018189861788093245,0.09591506661525198,aaa,0.018189861788093245,0.09591506661525198,0.059871397037390334,0.0,-3.06858934455813,0.02661706878640807,0.02176109367797611,0.05019753513532375,0.028436441457347635,0.009673861902066587,0.031434955580042695,0.004817886793634624,10,1.0,0.031434955580042695,0.004817886793634624,-0.003251329292913663,10.0,-0.03861980608795819
1969,102.04,3.16,8.05,6.04,35.6,21.19496807284715,0.04304825356851363,6.59,0.07742389696480362,0.06381951271295404,-0.01360438425184958,-3.053763798450418,0.016823143468876707,0.041694047651884295,aaa,0.016823143468876707,0.041694047651884295,0.07742389696480362,-0.01360438425184958,-3.053763798450418,0.040940061313027236,0.02984454833946451,0.05866832410600842,0.028823775766543908,0.00515118860694562,0.03499573694641013,-0.0059443243666171056,10,1.0,0.03499573694641013,-0.0059443243666171056,-0.0006120767172642094,10.0,-0.02722914550367228
1970,90.31,3.14,9.11,7.79,37.8,17.09054139514021,0.05996346476755706,7.91,0.087186361678916,0.0761273603875509,-0.011059001291365098,-2.8385251756860104,0.017460432197246557,-0.16536225633684248,aaa,0.017460432197246557,-0.16536225633684248,0.087186361678916,-0.011059001291365098,-2.8385251756860104,0.05095998700088955,0.03324982420928603,0.06532540345205375,0.032075579242767716,0.010801956935497153,0.044051781144783184,-0.006908205856106367,10,1.0,0.044051781144783184,-0.006908205856106367,-0.04650866083894739,10.0,-0.08744872215197463
