theta,mean_y_1,std_y_1,mean_y_10,std_y_10,mean_spr,std_spr,mean_term_prem_nom_component,std_term_prem_nom_component,mean_xr,std_xr,jensen_xr,sharpe_xr,mean_xb,std_xb,jensen_xb,sharpe_xb,mean_duration
0.0,0.016412330733111654,0.030804486302961197,0.016412330733111654,0.013825212300452718,1.5084551965015713e-18,0.022164837456215374,0.0,0.0,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.0031912408355689605,0.05885303248594276,0.004923080551964677,0.08365041432895698,10.0
0.25,0.016412330733111654,0.030804486302961197,0.01955009236195967,0.014021824715673656,0.0031377616288480103,0.02151360659626827,0.00313776162884801,0.0028016494755366246,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.005437158536801632,0.051028175360988776,0.006739095877137543,0.13206617382383626,10.0
0.5,0.016412330733111654,0.030804486302961197,0.022687853990807676,0.014757544549453792,0.00627552325769602,0.021215301026973346,0.00627552325769602,0.005603298951073249,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.0076830762380342985,0.04874943527948284,0.008871329958068542,0.18197810717619156,10.0
0.75,0.016412330733111654,0.030804486302961197,0.025825615619655688,0.01595798087067093,0.009413284886544027,0.021284764647952873,0.009413284886544027,0.008404948426609873,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.009928993939266967,0.05274066468088382,0.01131978279475768,0.21463102263215514,10.0
1.0,0.016412330733111654,0.030804486302961197,0.028963377248503692,0.0175279110385646,0.012551046515392036,0.021718468963993334,0.01255104651539204,0.011206597902146499,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.012174911640499638,0.06179874993404513,0.014084454387204959,0.22790840271423982,10.0
