year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1944,-0.02228028035202333,0.20650718583253666,-2.402648753810159,0.007174203748000358,0.019662450205559318,0.026836653953559678,-0.021186833092903232,0.004040545688419032,0.02499942236183264,0.020958876673413607,0.001837231591727037,0.005877777280146069,0.027064610373049303,2.72,10,aaa
1945,-0.015554047329555952,0.17021255276010616,-2.481606496919498,0.007472014838700995,0.019072540383411288,0.026544555222112284,-0.016505156550751573,0.003880513415792138,0.023791008995868116,0.019910495580075977,0.0027535462262441683,0.006634059642036306,0.02313921619278788,2.69,10,aaa
1946,-0.014751121946009046,0.3207058313976317,-2.7487546320888896,0.007571265496318075,0.017511514871145082,0.025082780367463156,-0.021477042267996734,0.002962904579699277,0.02343107640563312,0.020468171825933842,0.0016517039618300366,0.004614608541529314,0.026091650809526048,2.54,10,aaa
1947,-0.1590600755545494,-0.12334466810048499,-2.4396735809364274,0.01004933585300144,0.0153259704782268,0.02537530633122824,-0.06728397678789204,-0.0030082397617085766,0.027122461920705547,0.030130701682414125,-0.0017471555894773075,-0.004755395351185884,0.06252858143670616,2.57,10,aaa
1948,-0.08737277715446687,0.025472642305530036,-2.343663949625155,0.013409686909917676,0.014788967448761101,0.028198654358678778,-0.03903706606026462,0.003248646989635385,0.02899212648679042,0.025743479497155036,-0.0007934721281116427,0.002455174861523742,0.04149224092178837,2.86,10,aaa
1949,0.0008309047030574911,0.09329853784677661,-2.327110448479578,0.01567647938500758,0.011062817804614024,0.026739297189621605,0.0010692097813983868,0.009703157834778476,0.02698100975724805,0.017277851922469573,-0.00024171256762644394,0.009461445267152032,0.008392235485753645,2.71,10,aaa
1950,0.03672988858283996,0.16218636739604553,-2.374508773438054,0.013113639145383105,0.012261667185845135,0.02537530633122824,0.01315744290924174,0.010468772933151826,0.024521418094850304,0.014052645161698478,0.0008538882363779352,0.011322661169529761,-0.001834781739711978,2.57,10,aaa
1951,-0.06463511372899453,0.27959134237478034,-2.476182020608157,0.02097840638519171,0.005273964758874036,0.026252371144065745,-0.031065882820886775,0.00881042007425467,0.033173524422012476,0.024363104347757805,-0.006921153277946731,0.0018892667963079385,0.032955149617194715,2.66,10,aaa
1952,-0.021417152582494055,0.16714117652373406,-2.5278910844022335,0.023618865598633996,0.005745743031269936,0.02936460862990393,-0.006849520993247527,0.010995338883807163,0.0317157460724622,0.020720407188655036,-0.0023511374425582675,0.008644201441248896,0.015493722434496423,2.98,10,aaa
1953,0.019852382803157133,0.10934394871475514,-2.5657777410259706,0.025472795973031023,0.004280162176316774,0.029752958149347798,0.015300229935577569,0.013516884547745425,0.03000681088256992,0.016489926334824493,-0.00025385273322212076,0.013263031814523304,-0.0020371981210542643,3.02,10,aaa
1954,0.01425772515289102,0.00536830954954421,-2.485127504975017,0.017839918128331002,0.012301238783655848,0.03014115691198685,0.0101011094951016,0.009370638987990879,0.02617245335127654,0.016801814363285664,0.0039687035607103086,0.013339342548701187,0.0032382330535995867,3.06,10,aaa
1955,0.025302639329920603,0.36243494115127484,-2.7720123726178567,0.017938145131012995,0.01094081441936368,0.028878959550376674,0.0017661621374567577,0.009676895494378017,0.027866761675346324,0.01818986618096831,0.0010121978750303497,0.010689093369408367,0.00892293123195161,2.93,10,aaa
1956,0.014199823020405837,0.2359634454177444,-2.906495807548065,0.03159556158975056,-0.000969368047989725,0.030626193541760837,0.012027123341705019,0.014288421112615617,0.032461420941736506,0.01817299982912089,-0.001835227399975669,0.012453193712639948,0.0004260703709349292,3.11,10,aaa
1957,0.0021816763834571554,0.03562904301764726,-2.8164728284191156,0.037873652428081515,-0.0008669267989858467,0.03700672562909567,0.016171193130200417,0.015488015428743788,0.03566585033568644,0.020177834906942655,0.0013408752934092258,0.016828890722153014,0.0006576975919525968,3.77,10,aaa
1958,0.0022827073253789826,-0.09587405158950779,-2.6238299472877906,0.025082780367463156,0.01028436346982816,0.035367143837291316,0.01152769174099767,0.010059691214068463,0.029150023111444084,0.01909033189737562,0.006217120725847233,0.016276811939915696,0.004749120198918025,3.6,10,aaa
1959,0.011193668206796063,0.3093376027803918,-2.889278902224295,0.03671758293516277,0.003656311203110482,0.040373894138273254,0.006818458454034162,0.015357712665271236,0.03858303991622306,0.023225327250951826,0.0017908542220501922,0.01714856688732143,0.010330108433287266,4.12,10,aaa
1960,0.026425896898615048,0.038750741579881655,-2.908990950698765,0.04190940307720962,0.003159560290368499,0.04506896336757812,0.02574757017368305,0.016657624788387636,0.0381103351553554,0.02145271036696776,0.00695862821222272,0.023616253000610356,-0.0021313171730726957,4.61,10,aaa
1961,0.02498852558887244,0.02006249779428681,-2.916170370376293,0.028684633859908954,0.013608278330342501,0.042292912190251455,0.01599645437020459,0.010179164064885341,0.031174681748120103,0.020995517683234762,0.011118230442131352,0.021297394507016693,0.005300940136812104,4.32,10,aaa
1962,0.021995645709112464,0.14714121188703141,-3.0539036014461907,0.03333805961051037,0.009912982383804565,0.04325104199431493,0.013002900961058411,0.011778533124734682,0.03427944726312556,0.02250091413839088,0.008971594731189372,0.020750127855924054,0.007747226894865643,4.42,10,aaa
1963,0.020092832860489865,-0.05870412897846332,-2.9579905142583103,0.0344014267173324,0.006836481298912338,0.04123790801624474,0.02219637662814783,0.012428734394274842,0.03239900487708213,0.01997027048280729,0.008838903139162607,0.02126763753343745,-0.0009287390947103798,4.21,10,aaa
1964,0.018087851225808613,0.1591033929391133,-3.0739525306642927,0.04008572353928564,0.002877975892830023,0.042963699432115664,0.01670181179105024,0.01500260055687555,0.037407699905013234,0.022405099348137683,0.00555599952710243,0.02055860008397798,0.003856788292927741,4.39,10,aaa
1965,0.03042381262754875,0.11011434311186985,-3.147136402858789,0.04363403702006131,-0.0002872325166954487,0.04334680450336586,0.026824804937697323,0.016667110238142425,0.03750246327817074,0.02083535304002832,0.0058443412251951155,0.02251145146333754,-0.004313353474359783,4.43,10,aaa
1966,0.024585842049366678,0.06694969264830053,-3.1804876739970838,0.052971884766105724,-0.00666098190285546,0.046310902863250264,0.03210787353679119,0.020181046168866765,0.04199362305479904,0.021812576885932276,0.004317279808451223,0.02449832597731799,-0.007609547559473202,4.74,10,aaa
1967,0.018965516780910782,-0.11885435760933155,-3.0171141495226452,0.05401458830623825,-0.0033214739907201293,0.05069311431551812,0.035368476795044526,0.0199891815504576,0.04271596877322866,0.02272678722277106,0.007977145542289461,0.027966327092747063,-0.0074021497022974635,5.2,10,aaa
1968,0.018189861788093245,0.09591506661525198,-3.06858934455813,0.059871397037390334,0.0,0.059871397037390334,0.02661706878640807,0.02176109367797611,0.05019753513532375,0.028436441457347635,0.009673861902066587,0.031434955580042695,0.004817886793634624,6.17,10,aaa
1969,0.016823143468876707,0.041694047651884295,-3.053763798450418,0.07742389696480362,-0.01360438425184958,0.06381951271295404,0.040940061313027236,0.02984454833946451,0.05866832410600842,0.028823775766543908,0.00515118860694562,0.03499573694641013,-0.0059443243666171056,6.59,10,aaa
1970,0.017460432197246557,-0.16536225633684248,-2.8385251756860104,0.087186361678916,-0.011059001291365098,0.0761273603875509,0.05095998700088955,0.03324982420928603,0.06532540345205375,0.032075579242767716,0.010801956935497153,0.044051781144783184,-0.006908205856106367,7.91,10,aaa
1971,0.03562855201406588,-0.020269981152347447,-2.8010421773716354,0.05505620574807841,0.015961281487201877,0.07101748723528029,0.029018667475109398,0.019529426845885187,0.050771771092375476,0.03124234424649029,0.02024571614290481,0.039775142988789994,0.010756475513680596,7.36,10,aaa
1972,0.022914996536281422,0.07476470688818582,-2.848565297295101,0.04516455195437364,0.02426822276096311,0.06943277471533675,0.011964350391051053,0.014138247202249243,0.04724915813825957,0.033110910936010325,0.02218361657707718,0.036321863779326426,0.024357513388275374,7.19,10,aaa
1973,0.009318420181237762,0.11957842719583023,-2.929193377923576,0.07631268284916358,-0.007253146917668929,0.06905953593149465,0.03092831469539116,0.029115315035440882,0.06172331726176665,0.03260800222632577,0.007336218669728001,0.03645153370516888,0.005523219009777723,7.15,10,aaa
1974,-0.013433605007111896,-0.24828433711209213,-2.6049627957123613,0.10463024907808292,-0.02924452217219331,0.07538572690588961,0.05601212300720558,0.0420689659323364,0.07480675446530731,0.03273778853297091,0.0005789724405823038,0.042647938372918706,-0.013364184634286874,7.83,10,aaa
1975,-0.006934158549638164,-0.33623735856732917,-2.1884075444458397,0.06989912737966718,0.014717718340211738,0.08461684571987892,0.02807082084712074,0.025440797999996517,0.06320236844750712,0.037761570447510606,0.021414477272371793,0.04685527527236831,0.01878445442524757,8.83,10,aaa
1976,0.004880874882451633,0.25991609728988896,-2.4145781870300875,0.055434706888100586,0.027066514623643102,0.08250122151174369,-0.0009000404342764945,0.019905244430522603,0.06144443667698768,0.04153919224646507,0.02105678483475601,0.040962029265278616,0.04186206969955511,8.6,10,aaa
1977,0.004591153906826566,0.0578644803289018,-2.436937766119304,0.051453281588915704,0.02513732057279685,0.07659060216171255,0.00650738257374117,0.017948406255479034,0.05539646993623394,0.03744806368075491,0.021194132225478612,0.039142538480957646,0.032635155907216475,7.96,10,aaa
