theta,max_abs_state_eig,min_eig_Omega,cond_Omega,max_abs_resid_corr,r2_cape,r2_spr,r2_y_1,r2_xr,r2_xb,sigma_r_cond_xr,sigma_r_cond_xb,M_xb_cape,M_xb_spr,M_xb_y_1
0.0,0.9010547235058675,5.5859963920109646e-08,1225452.967147822,0.9647987250060428,0.8058633454600811,0.431070403131274,0.6132418189304134,0.11512718822594381,0.011468675487077418,0.03551332064872309,0.0032227304086204387,0.0017035220524888547,-8.94836028027452,-8.961362749307376
0.25,0.9129850362283712,2.9569166539059995e-08,2353743.2185043534,0.9677985242949546,0.8020867534569084,0.36799138074173743,0.5735830930410675,0.1039646703064796,0.0030172623298668766,0.038449353136992645,0.002324286457712312,0.0011092493275556515,-8.959367825114686,-8.969650857160484
0.5,0.9464373327221248,1.1122250300770733e-08,6340237.504980571,0.9803679092489587,0.799821627194926,0.32749356388970274,0.5279047427046772,0.09513682688464198,0.0005171086065013375,0.040013726020413164,0.0014250374515109214,0.0005953738913628986,-8.980005692822008,-8.985614651874085
0.75,0.9630548345799875,1.498286865942469e-09,47416523.50769691,0.9819577641928646,0.7993962515091353,0.33118158839468703,0.4957194245258324,0.0911791122881549,0.015014424022135708,0.04203185679130462,0.0005226874071676818,0.0002206563498112085,-8.999260624778973,-9.000024423603264
1.0,0.9526949276234625,8.018788199999981e-10,88997648.34662917,0.9735704333962768,0.7999442788039783,0.36638016479568747,0.4787396898108284,0.09058402612124106,0.060778513489173625,0.043809583035896854,0.00038096698249859425,-0.00019144714307909965,-8.9963888834854,-8.996760945738428
