year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.038603091593244626,-0.015026848942409143,0.11968339479940221,-0.01312499760734739
1921,-1.6335809392762046,-0.04768010707508588,0.08272702809919971,-0.22442041081507264,-0.17933979749904394
1922,-1.8384978935652554,-0.06798114297445117,0.10050648959287177,0.0221403538095543,0.00022980663308538873
1923,-2.0985331911771135,-0.01072084300870161,0.03506920949400416,0.21123960571912748,0.08738147955479182
1924,-2.088432185204824,0.00019758633700432335,0.023289657027454832,0.004119347072351648,0.005640496287322938
1925,-2.2713646527787117,-0.000614603736908307,0.023190888018123197,0.19348684150492915,0.01750580891864534
1926,-2.4284214964784474,0.010817733955078526,0.009493614603117026,0.1938316828056957,0.0424191750004591
1927,-2.579150399694241,-0.01966133823051463,0.04194314369865566,0.07156043545185017,-0.026620947333885633
1928,-2.934182804569831,-0.012788289876159802,0.03263782087943064,0.27429081661880694,0.026551876602019173
1929,-3.2989135954526065,-0.020425194091387676,0.041347826244286845,0.3422672064538087,-0.03317721171909817
1930,-3.1050674729258394,-0.023802577237676092,0.04560656230177644,-0.14969903058772954,-0.03717089940421009
1931,-2.815736733377592,-0.04091102022483404,0.06365593593823166,-0.2970560791998768,-0.04168025957432418
1932,-2.2313475385736523,-0.0582844035761654,0.0881948444032608,-0.6205956713143197,-0.17705599738509187
1933,-2.166541537565079,-0.03694434762959635,0.06058639170343254,-0.13040832703695046,0.06081513473575957
1934,-2.56687978746908,0.04414747217431554,-0.029942387175854495,0.42380598172104117,0.14235787480253131
1935,-2.4419911431950623,0.02693360123389939,-0.014373259325001927,-0.09001298276830394,0.07539759087602367
1936,-2.8383389998802047,0.03613009589524979,-0.027355026596271138,0.43959232346078136,0.09885378082235681
1937,-3.0735606043631565,0.029768988464976654,-0.02240360050807128,0.2825691912723312,0.06291404139464203
1938,-2.6035383562260628,-2.0309761079920913e-05,0.011408119058025998,-0.40629905244008735,-0.04665701699579672
1939,-2.7472474787834007,0.011124077028651333,-0.0018479437087551252,0.13968898771934105,0.04010153380286763
1940,-2.7959682989448296,0.010193978124722919,-0.001728016472303348,0.03132597572619654,0.026517338710707435
1941,-2.6321879513661073,0.013438221682414653,-0.005889756393232935,-0.09392701796072803,0.027626409026242124
1942,-2.3127023833670393,0.051128596061053334,-0.04657290957355195,-0.10801701554803904,0.07030101891434104
1943,-2.3175263366576364,0.04580610963672182,-0.040830435248034036,0.17454710862230233,0.04314882593851174
1944,-2.402648753810159,0.027536746399173646,-0.021186833092903232,0.20650718583253666,0.01969557020265185
1945,-2.481606496919498,0.02300693271626592,-0.016505156550751573,0.17021255276010616,0.024651352073538888
1946,-2.7487546320888896,0.026353067116666185,-0.021477042267996734,0.3207058313976317,0.05389620773631895
1947,-2.4396735809364274,0.0682174697769775,-0.06728397678789204,-0.12334466810048499,0.10126117244876193
1948,-2.343663949625155,0.04441375571069111,-0.03903706606026462,0.025472642305530036,-0.016203266788501966
1949,-2.327110448479578,0.007333342783649556,0.0010692097813983868,0.09329853784677661,-0.013077639667116545
1950,-2.374508773438054,-0.004390673146159773,0.01315744290924174,0.16218636739604553,0.00041321602100312903
1951,-2.476182020608157,0.035938907709271224,-0.031065882820886775,0.27959134237478034,0.06959047947309303
1952,-2.5278910844022335,0.015642537927703714,-0.006849520993247527,0.16714117652373406,-0.03854094116609176
1953,-2.5657777410259706,-0.00427150307467692,0.015300229935577569,0.10934394871475514,-0.02683595067474105
1954,-2.485127504975017,0.000799202339087696,0.0101011094951016,0.00536830954954421,-0.0018316175671612527
1955,-2.7720123726178567,0.007348714166967455,0.0017661621374567577,0.36243494115127484,0.0347224774046243
1956,-2.906495807548065,-0.0013169853368697332,0.012027123341705019,0.2359634454177444,-0.022961258140842933
1957,-2.8164728284191156,-0.0014744607121943767,0.016171193130200417,0.03562904301764726,-0.07706227918711409
1958,-2.6238299472877906,0.0021493719887256887,0.01152769174099767,-0.09587405158950779,0.017899244365176554
