theta,mean_y_1,std_y_1,mean_y_10,std_y_10,mean_spr,std_spr,mean_term_prem_nom_component,std_term_prem_nom_component,mean_xr,std_xr,jensen_xr,sharpe_xr,mean_xb,std_xb,jensen_xb,sharpe_xb,mean_duration
0.0,0.016412330733111654,0.030804486302961197,0.016412330733111657,0.008904766128099909,1.5838779563266499e-18,0.025417425171471365,0.0,0.0,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.004616992089605324,0.07349191883040858,0.007317523156293006,0.09956908559128887,20.0
0.25,0.016412330733111654,0.030804486302961197,0.019550092361959665,0.010655876898317273,0.0031377616288480103,0.024387290909273367,0.00313776162884801,0.0033912617379765505,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.006450705864138178,0.07037956055610159,0.008927347136173163,0.12684573568851593,20.0
0.5,0.016412330733111654,0.030804486302961197,0.022687853990807673,0.013069119231951155,0.00627552325769602,0.023799910205516247,0.00627552325769602,0.006782523475953101,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.00828441963867103,0.07874843204400117,0.011385077413365367,0.14457529017217619,20.0
0.75,0.016412330733111654,0.030804486302961197,0.025825615619655684,0.01584478951822165,0.009413284886544028,0.02368824193642645,0.009413284886544027,0.01017378521392965,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.010118133413203879,0.09563033592606202,0.014690713987869614,0.1536198095050921,20.0
1.0,0.016412330733111654,0.030804486302961197,0.028963377248503695,0.01882323416964963,0.012551046515392036,0.024058911002737354,0.01255104651539204,0.013565046951906202,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.011951847187736732,0.11740877030230049,0.01884425685968591,0.16050127099676026,20.0
