year,P,D,R,RLONG,CPI,CAPE,pi,y_1_nom,y_10_nom_obs,spr_nom,cape,rtb,xr,rtb_z,xr_z,y_1_nom_z,spr_nom_z,cape_z,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,theta,y_10_real_theta,spr_theta,r_10_real_theta,duration_theta,xb_theta
1961,59.72,2.02,2.91,3.84,29.8,18.470416986477172,0.016920877488337177,0.028684633859908954,0.03768106696768849,0.008996433107779537,-2.916170370376293,0.02498852558887244,0.02006249779428681,0.02498852558887244,0.02006249779428681,0.028684633859908954,0.008996433107779537,-2.916170370376293,0.013587915543328208,0.009608923891291764,0.03234093007862912,0.022732006187337356,0.00534013688905937,0.014949060780351135,0.0013611452370229267,1.0,0.014949060780351135,0.0013611452370229267,0.06682622428711842,9.358041041347011,0.04618319403311264
1962,69.07,2.13,3.39,4.08,30.0,21.197931400015225,0.006688988150796489,0.03333805961051037,0.03998964821615847,0.006651588605648101,-3.0539036014461907,0.021995645709112464,0.14714121188703141,0.021995645709112464,0.14714121188703141,0.03333805961051037,0.006651588605648101,-3.0539036014461907,0.010469102778798593,0.011152007492177972,0.035560796030678854,0.024408788538500883,0.004428852185479615,0.015580859677657587,0.0051117568988589945,1.0,0.015580859677657587,0.0051117568988589945,0.009668459666786006,9.332215234839566,-0.003919455876542202
1963,65.06,2.28,3.5,3.83,30.4,19.259231693254044,0.013245226750020505,0.0344014267173324,0.03758476032727121,0.0031833336099388113,-2.9579905142583103,0.020092832860489865,-0.05870412897846332,0.020092832860489865,-0.05870412897846332,0.0344014267173324,0.0031833336099388113,-2.9579905142583103,0.020061703195216156,0.01185778810444029,0.03373459873754188,0.02187681063310159,0.0038501615897293326,0.015707949694169623,-0.0043537535010465325,1.0,0.015707949694169623,-0.0043537535010465325,0.014521918305879983,9.327032546938073,0.00405281552708139
1964,76.45,2.5,4.09,4.17,30.9,21.627216196980925,0.016313575491523787,0.04008572353928564,0.04085399400826605,0.0007682704689804115,-3.0739525306642927,0.018087851225808613,0.1591033929391133,0.018087851225808613,0.1591033929391133,0.04008572353928564,0.0007682704689804115,-3.0739525306642927,0.014676261025574984,0.014421172668721463,0.03878299839341671,0.024361825724695245,0.002070995614849344,0.016492168283570807,0.001815907257995823,1.0,0.016492168283570807,0.001815907257995823,0.009177735976312107,9.29514335992302,-0.010883967218904049
1965,86.12,2.72,4.46,4.19,31.2,23.26933508192246,0.00966191091173689,0.04363403702006131,0.04104596943600098,-0.0025880675840603273,-3.147136402858789,0.03042381262754875,0.11011434311186985,0.03042381262754875,0.11011434311186985,0.04363403702006131,-0.0025880675840603273,-3.147136402858789,0.025067323195687934,0.016214366550172454,0.03883252056948961,0.022618154019317157,0.0022134488665113694,0.018427815416683823,-0.006639507779004111,1.0,0.018427815416683823,-0.006639507779004111,0.00043569782017433,9.217098659542671,-0.014240563205400654
1966,93.32,2.87,5.44,4.61,31.8,24.058483388421738,0.01904819497069463,0.052971884766105724,0.04506896336757812,-0.007902921398527607,-3.1804876739970838,0.024585842049366678,0.06694969264830053,0.024585842049366678,0.06694969264830053,0.052971884766105724,-0.007902921398527607,-3.1804876739970838,0.030396334922094703,0.019642261619694554,0.043446453356957467,0.023804191737262913,0.0016225100106206508,0.021264771630315205,-0.009131563291779499,1.0,0.021264771630315205,-0.009131563291779499,-0.004883733683527847,9.104403495770786,-0.02995105687921578
1967,84.45,2.92,5.55,4.58,32.9,20.43224212538428,0.03400636798519494,0.05401458830623825,0.044782142771893185,-0.009232445534345067,-3.0171141495226452,0.018965516780910782,-0.11885435760933155,0.018965516780910782,-0.11885435760933155,0.05401458830623825,-0.009232445534345067,-3.0171141495226452,0.03617038463600433,0.020195620128177813,0.043052162448372074,0.02285654232019426,0.0017299803235211117,0.021925600451698925,-0.014244784184305408,1.0,0.021925600451698925,-0.014244784184305408,0.01590914822018688,9.078437610930145,-0.014487186701907823
1968,95.04,3.07,6.17,5.53,34.1,21.511535896332177,0.03582472651814501,0.059871397037390334,0.05382508669490746,-0.006046310342482875,-3.06858934455813,0.018189861788093245,0.09591506661525198,0.018189861788093245,0.09591506661525198,0.059871397037390334,-0.006046310342482875,-3.06858934455813,0.027124849933027793,0.021900864678777658,0.05023648517880541,0.028335620500027754,0.003588601516102047,0.025489466194879705,-0.0016353837381480885,1.0,0.025489466194879705,-0.0016353837381480885,-0.006864866608318199,8.940228040211005,-0.04303525124432253
1969,102.04,3.16,8.05,6.04,35.6,21.19496807284715,0.04304825356851363,0.07742389696480362,0.058646195432733424,-0.018777701532070194,-3.053763798450418,0.016823143468876707,0.041694047651884295,0.016823143468876707,0.041694047651884295,0.07742389696480362,-0.018777701532070194,-3.053763798450418,0.042970374031579404,0.030239676334902217,0.05856036684293174,0.028320690508029524,8.582858980168279e-05,0.0303255049247039,-0.012644869106875505,1.0,0.0303255049247039,-0.012644869106875505,-0.012909784131216767,8.757503610523203,-0.04003463406424456
1970,90.31,3.14,9.11,7.79,37.8,17.09054139514021,0.05996346476755706,0.087186361678916,0.07501470380544567,-0.012171657873470326,-2.8385251756860104,0.017460432197246557,-0.16536225633684248,0.017460432197246557,-0.16536225633684248,0.087186361678916,-0.012171657873470326,-2.8385251756860104,0.04797069526249775,0.03202659984918284,0.06662689009382794,0.0346002902446451,0.008387813711617731,0.04041441356080057,-0.0075562817016971845,1.0,0.04041441356080057,-0.0075562817016971845,-0.047939240246054726,8.393423299995366,-0.09090961427763414
1971,93.49,3.07,5.66,6.24,39.8,16.461793943491944,0.051557809664850116,0.05505620574807841,0.060530499740032356,0.005474293991953948,-2.8010421773716354,0.03562855201406588,-0.020269981152347447,0.03562855201406588,-0.020269981152347447,0.05505620574807841,0.005474293991953948,-2.8010421773716354,0.02914962685884532,0.019721536139623345,0.05007445507339363,0.030352918933770283,0.010456044666638728,0.030177580806262073,0.0010279539474167543,1.0,0.030177580806262073,0.0010279539474167543,0.11609965136636122,8.76301203494137,0.06812895610386346
