year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1930,0.05836324329691494,-0.14969903058772954,-3.1050674729258394,0.040661981718889635,-0.00829160168843892,0.032370380030450716,0.050269881457040144,0.017138116165877786,0.03139394096784477,0.014255824801966986,0.0009764390626059438,0.01811455522848373,-0.032155326228556415,3.29,10,shiller
1931,0.11342133600131807,-0.2970560791998768,-2.815736733377592,0.02400945246035187,0.008844884410595312,0.03285433687094718,0.06256177699817776,0.011870782362061936,0.022841062185627526,0.01097027982356559,0.010013274685319654,0.02188405704738159,-0.04067771995079617,3.34,10,shiller
1932,0.13006902442067608,-0.6205956713143197,-2.2313475385736523,0.033047854046200344,0.00309119256967285,0.036139046615873194,0.08983416505326433,0.019443066425946044,0.027333586722429852,0.007890520296483808,0.008805459893443342,0.028248526319389386,-0.061585638733874945,3.68,10,shiller
1933,0.13608007994443552,-0.13040832703695046,-2.166541537565079,0.014494446150452565,0.018069544722810107,0.03256399087326267,0.05944289821868817,0.013348377051551761,0.02414236043016577,0.010793983378614008,0.008421630443096902,0.021770007494648663,-0.03767289072403951,3.31,10,shiller
1934,-0.008495072074245998,0.42380598172104117,-2.56687978746908,0.01004933585300144,0.020673836789839143,0.030723172642840583,-0.027480913540291422,0.0038553747116642167,0.03054002700125006,0.026684652289585845,0.0001831456415905229,0.00403852035325474,0.03151943389354616,3.12,10,shiller
1935,-0.01980362729667969,-0.09001298276830394,-2.4419911431950623,0.007472014838700995,0.020045871198038252,0.027517886036739245,-0.014634668458287294,0.0008175996605374811,0.02409320673647396,0.02327560707593648,0.0034246793002652848,0.004242278960802766,0.01887694741909006,2.79,10,shiller
1936,-0.0071267845824518564,0.43959232346078136,-2.8383389998802047,0.007472014838700995,0.018682942638150214,0.02615495747685121,-0.02739174897124062,0.0017793118125215084,0.026406141220234648,0.02462682940771314,-0.0002511837433834367,0.0015281280691380717,0.02891987704037869,2.65,10,shiller
1937,-0.014034190382262468,0.2825691912723312,-3.0735606043631565,0.008761505668572752,0.017685664346275543,0.026447170014848295,-0.02483506622564931,-0.00045356838283736685,0.02397015499918739,0.024423723382024757,0.0024770150156609057,0.0020234466328235387,0.02685851285847285,2.68,10,shiller
1938,0.0016943384454803992,-0.40629905244008735,-2.6035383562260628,0.008761505668572752,0.01651630151569579,0.02527780718426854,0.008138741607146636,0.00039391690125203623,0.018587755006046904,0.018193838104794868,0.006690052178221637,0.007083969079473673,-0.0010547725276729633,2.56,10,shiller
1939,0.022946140660529163,0.13968898771934105,-2.7472474787834007,0.005584378293900615,0.017741447009596074,0.02332582530349669,-0.0033498017146099367,0.0020763784111982797,0.02095941064880738,0.0188830322376091,0.0023664146546893104,0.00444279306588759,0.007792594780497527,2.36,10,shiller
1940,0.012752867772513131,0.03132597572619654,-2.7959682989448296,0.005584378293900615,0.0162749560589929,0.021859334352893518,-0.0031241735507826288,0.0009945038103366425,0.01937821655504509,0.018383712744708448,0.0024811177978484276,0.00347562160818507,0.006599795158967699,2.21,10,shiller
1941,-0.008701578953575819,-0.09392701796072803,-2.6321879513661073,0.005286004429237356,0.014026306603135455,0.01931231103237281,-0.005919573729218662,0.0008701256333874295,0.019013935413704518,0.01814380978031709,0.0002983756186682937,0.0011685012520557233,0.007088074981274385,1.95,10,shiller
