year,cape,spr,y_1,xr,xb
1920,-1.790035946672557,0.020765477152596724,-0.006524094738060621,0.11968339479940221,-0.007955751497763616
1921,-1.6335809392762046,-0.055188744708801654,0.08902727604784712,-0.22442041081507264,-0.14359757615440108
1922,-1.8384978935652554,-0.06845204175541897,0.10275630225882547,0.0221403538095543,-0.058741398080932664
1923,-2.0985331911771135,-0.016549039355088217,0.038084161254993254,0.21123960571912748,0.02873660930183354
1924,-2.088432185204824,-0.009598768689956828,0.027380084810166634,0.004119347072351648,0.013833392739743156
1925,-2.2713646527787117,-0.010173976334912987,0.027368639353561236,0.19348684150492915,-0.0047629517218744435
1926,-2.4284214964784474,-0.0019533230906485753,0.015402724328212037,0.1938316828056957,0.020787016009740394
1927,-2.579150399694241,-0.030108330515121764,0.04809988620698234,0.07156043545185017,-0.040197140091800296
1928,-2.934182804569831,-0.022745092044872368,0.03886752207156742,0.27429081661880694,-0.014716816646806394
1929,-3.2989135954526065,-0.029541131799112143,0.048447565052170405,0.3422672064538087,-0.04588060090163061
1930,-3.1050674729258394,-0.032155326228556415,0.050269881457040144,-0.14969903058772954,-0.023049358542287346
1931,-2.815736733377592,-0.04067771995079617,0.06256177699817776,-0.2970560791998768,-0.06317706457173178
1932,-2.2313475385736523,-0.061585638733874945,0.08983416505326433,-0.6205956713143197,-0.0921030569873343
1933,-2.166541537565079,-0.03767289072403951,0.05944289821868817,-0.13040832703695046,-0.010824436085172251
1934,-2.56687978746908,0.03151943389354616,-0.027480913540291422,0.42380598172104117,0.10567805644130798
1935,-2.4419911431950623,0.01887694741909006,-0.014634668458287294,-0.09001298276830394,0.029722167108137628
1936,-2.8383389998802047,0.02891987704037869,-0.02739174897124062,0.43959232346078136,0.042793058340095065
1937,-3.0735606043631565,0.02685851285847285,-0.02483506622564931,0.2825691912723312,0.024495906697599764
1938,-2.6035383562260628,-0.0010547725276729633,0.008138741607146636,-0.40629905244008735,-0.018228341222061486
1939,-2.7472474787834007,0.007792594780497527,-0.0033498017146099367,0.13968898771934105,0.021892435608310133
1940,-2.7959682989448296,0.006599795158967699,-0.0031241735507826288,0.03132597572619654,0.016306467480666605
1941,-2.6321879513661073,0.007088074981274385,-0.005919573729218662,-0.09392701796072803,0.027006976863820635
1942,-2.3127023833670393,0.043778699723947066,-0.048342493043103923,-0.10801701554803904,0.05837841966582318
1943,-2.3175263366576364,0.03916025435416084,-0.04211923561773909,0.17454710862230233,0.029000994803085715
1944,-2.402648753810159,0.02441793092884563,-0.023489667316552058,0.20650718583253666,0.003652563482850764
1945,-2.481606496919498,0.019663033370799117,-0.018402528129261308,0.17021255276010616,0.021441593911416337
1946,-2.7487546320888896,0.02216178885179031,-0.022596085789639616,0.3207058313976317,0.03482050175379027
1947,-2.4396735809364274,0.05759678560808012,-0.06759736892578865,-0.12334466810048499,0.10844558105244986
1948,-2.343663949625155,0.03570034358475635,-0.03880962296954707,0.025472642305530036,-0.00762680095048919
1949,-2.327110448479578,0.0030351379170082734,0.0010906978901828925,0.09329853784677661,-0.03043805408302372
1950,-2.374508773438054,-0.004960808828589234,0.011555376984837324,0.16218636739604553,-0.018731032293691656
1951,-2.476182020608157,0.03003715947035121,-0.031006668894483804,0.27959134237478034,0.060917359423713645
1952,-2.5278910844022335,0.010868665741088794,-0.0065026526614994536,0.16714117652373406,-0.018216037132010674
