theta,mean_y_1,std_y_1,mean_y_10,std_y_10,mean_spr,std_spr,mean_term_prem_nom_component,std_term_prem_nom_component,mean_xr,std_xr,jensen_xr,sharpe_xr,mean_xb,std_xb,jensen_xb,sharpe_xb,mean_duration
0.0,0.016412330733111654,0.031293886749796974,0.016412330733111657,0.013710100798258643,1.1313413973761786e-18,0.022377977536516942,0.0,0.0,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.002027652209334672,0.05221277549879393,0.0033907391719784,0.06494079542001599,9.321415305545399
0.25,0.016412330733111654,0.031293886749796974,0.017635151488373527,0.014064717940967792,0.001222820755261875,0.02207722604322944,0.0012228207552618738,0.002313804843774657,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.002756885904514852,0.047027244266732694,0.0038626667561763237,0.08213678722630986,9.2729414505515
0.5,0.016412330733111654,0.031293886749796974,0.018857972243635408,0.014777452531803322,0.0024456415105237484,0.022016841885542753,0.0024456415105237475,0.004627609687549314,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.0033936314482897758,0.045241138976593105,0.004417011776239482,0.09763263870356488,9.22610422163463
0.75,0.016412330733111654,0.031293886749796974,0.020080792998897277,0.015799914607698667,0.0036684622657856226,0.022198786659911873,0.0036684622657856213,0.006941414531323971,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.003940929049402366,0.04709835934359512,0.005050056775831573,0.10722362405429156,9.180860437044858
1.0,0.016412330733111654,0.031293886749796974,0.02130361375415915,0.01707655953644027,0.004891283021047495,0.022617212857505745,0.004891283021047495,0.009255219375098628,0.051844273599295214,0.19119899228473797,0.07012280092464486,0.3667529838243936,0.004401594488534088,0.052099303720071106,0.005758763212592196,0.11053436037329706,9.13716877448054
